label,ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,id
0,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),",D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,593#883
0,Richard Caruana.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In Paul E. Utgoff, editor,","San Mateo, CA,",,,,,"pages 41-48,",Morgan Kaufmann.,,Multitask learning: A knowledge-based of source of inductive bias.,,,1993.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,1240#883
1,D. Kibler and D. Aha.,"In Proc. of the 4 th International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",,,Learning representative exemplars of concepts: An initial case study.,,,1987.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,545#883
1,"Kibler, D., and David W. Aha,",Proceedings of the Fourth International Workshop on Machine Learning.,,,"Irvine, CA:",,,,,pp. 24-30.,"Morgan Kaufmann,",,Learning representative exemplars of concepts: An initial case study.,,,(1987).,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,540#883
0,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,983#883
0,Richard Caruana.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In Paul E. Utgoff, editor,","San Mateo, CA,",,,,,"pages 41-48,",Morgan Kaufmann.,,Multitask learning: A knowledge-based of source of inductive bias.,,,1993.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,1239#883
0,Scott B. Huffman and John E. Laird.,"Machine Learning: Proceedings of the Tenth International Conference,",,"In P. Utgoff, editor,",,,,,,,,,Learning procedures from interactive natural language instructions.,,,1993.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,1346#883
0,D. Kibler & P. Langley.,Proc. 3rd Working Session On Learning (1989),,,,,,,,,,,Machine Learning As An Experimental Science.,,,,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,770#883
0,"Utgoff, P., & Clouse, J.","In Proceedings of the Ninth National Conference on Artificial Intelligence,",,,"Anaheim, CA.",,,,,596-600,,,Two kinds of training information for evaluation function learning.,,,(1991).,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,1772#883
0,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,918#883
0,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,956#647
1,"D.W. Aha, D. Kibler, and M.K. Albert:",,,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,588#647
0,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),","Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,593#647
0,P. Utgoff.,,,"In R. S. Michalshi, J. G. Carbonell, and T. M. Mitchell, editors,","Los Altos, Ca,",,"Machine Learning,",,,page 107.,"Morgan Kaufman,",,Shift Of Bias For Inductive Concept Learning.,,,1986.,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,1588#647
1,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),","Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,596#647
0,"Aha, D., Kibler, D., & Albert, M.",,,,,,Machine Learning,,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,6 (1):,(1991).,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,641#647
1,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,645#647
0,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,973#647
0,"Kibler, D. & Langley, P.",Proceedings of the Third European Session on Machine Learning.,,,"London, UK:",,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,746#647
0,M. Pazzani and D. Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The utility of background knowledge in inductive learning.,,9,1992.,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,1102#647
0,Utgoff P.E.:,,,,,,Machine Learning,,,"161-186,",,,"Incremental Learning of Decision trees.,",,4,1989,"Aha, D., Kibler, D., and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,1687#647
0,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,956#1046
1,"Pazzani, M., & Kibler, D.",,,,,,Machine Learning.,,,,,,The role of prior knowledge in inductive learning.,,,(1992).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,807#1046
0,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,587#1046
0,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,619#1046
0,"P. E. Utgoff,","Proceedings of the Sixth International Workshop on Machine Learning,",,,,,,,,pgs. 62 - 65.,"(Morgan Kaufmann,",,"Improved Training via Incremental Learning,",,,1989,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,1691#1046
0,"Kibler, D., and Aha David W.","Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA:",,,,,pp. 24-30.,"Morgan Kaufmann,",,Learning representative exemplars of concepts: An initial case study.,,,(1987).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,539#1046
0,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,"Instance-based learning algorithms,",,"vol. 6,",1991.,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,671#1046
1,"M. Pazzani and D. Kibler,",,,,,,"Machine Learning,",,,"pp. 57-94,",,,"The utility of knowledge in inductive learning,",,"vol.9,",1992.,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,846#1046
0,"Kibler, D., and David W. Aha,",Proceedings of the Fourth International Workshop on Machine Learning.,,,"Irvine, CA:",,,,,pp. 24-30.,"Morgan Kaufmann,",,Learning representative exemplars of concepts: An initial case study.,,,(1987).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,542#1046
1,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,833#1046
1,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,825#1046
0,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,9,(1992).,"Pazzani M., Kibler D.:",,,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,1059#1046
0,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,956#1105
1,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,9,(1992).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,1057#1105
0,Pazzani M. and Kibler D.,,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9, 1,",(1991).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,801#1105
1,M. Pazzani and D. Kibler.,,,,,,"Machine Learning,",,,,,,The utility of knowledge in inductive learning.,,"9(1),",1992.,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,848#1105
0,"Caruana, R.","in: Proceedings of the Tenth International Conference on Machine Learning,",,edited by P.  E. Utgoff.,"San Mateo, CA,",,,,,pp. 41-48.,"Morgan Kaufmann,",,Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,,,"1993,","Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,1253#1105
1,Pazzani M. and Kibler D.,,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9, 1,",(1991).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,849#1105
0,"Aha, D. , Kibler, D. , and Albert, M. K.",,,,,,"Machine Learning,",,,,,,Instance-Based Learning Algorithms.,,vol.6 (1).,(1991).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,693#1105
1,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,9(1),(1992).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,1064#1105
0,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,1003#1105
1,"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of background knowledge in inductive learning.,,9,1992.,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,1081#1105
0,"Hampson, D., & Kibler, S.","DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability,",,"In Johnson, D., & Trick, M. (Eds.),",,,,,,pp. 437-456.,American Mathematical Society.,,Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again.,,"vol.26,",(1995).,"Pazzani, M. and Kibler, D.",,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1):,1992.,727#1105
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,956#962
1,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,928#962
0,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-based Learning Algorithms.,,"Vol. 6,",1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,665#962
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,619#962
1,"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,667#962
1,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,893#962
1,"Aha, David W., Dennis Kibler, and Marc K. Albert,",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"Vol6,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,661#962
1,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,698#962
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,631#962
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,689#962
1,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,902#962
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,621#962
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,697#962
0,"Kibler, D., and Aha, D.W.","In Proceedings of the Fourth International Workshop on Machine Learning,",,,,,,,,24-30.,,,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,"1987,","David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,549#962
0,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,645#962
1,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,923#962
1,"Aha, D.; Kibler, D.; and Albert, M.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,931#962
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,956#994
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,951#994
0,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,992#994
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,607#994
1,"D.W. Aha, D. Kibler and M.K. Albert",,,,,,"Machine Learning,",,,37-66.,,,. Instance-Based Learning Algorithms.,,6,(1991),"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,968#994
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,982#994
0,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The Utility of Knowledge in Inductive Learning.,,"9:1,",(1992).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,1074#994
1,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,7,(1991).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,930#994
0,"Aha, D. and Kibler, D.",Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,,,"Detroit, MI:",,,,,(pp. 794-799).,Morgan Kaufmann.,,Noise-tolerant instace-based learning algorithms.,,,(1989),"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,567#994
1,"Aha, D., Kibler, D., & Albert, M.",,,,,,Machine Learning,,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,6 (1):,(1991).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,643#994
0,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6, no. 1,",1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,680#994
0,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,832#994
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,947#994
1,"Aha, David W., Dennis Kibler, Marc K. Albert,",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-Based Learning Algorithms,",,"vol.6,",(1991).,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,658#994
1,"D. Aha, D. Kibler and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,"6,",1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,991#994
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,690#994
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,956#990
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,971#990
1,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,960#990
1,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-based learning algorithms.,,"7,",(1991).,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,648#990
1,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6,",1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,683#990
1,"Aha, D. W., D. Kibler, and M. K. Albert.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6:,1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,899#990
1,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,912#990
0,"Ruby, D., Kibler, D.",Proceedings of the Ninth National Conference on Artificial Intelligence.,,,"Los Altos, CA:",,,,,,Morgan Kaufmann.,,SteppingStone: An empirical and analytical evaluation.,,,(1991).,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,861#990
1,"D.W. Aha, D. Kibler, and M.K. Albert:",,,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.,"Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,589#990
