label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
0,the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,re-tree : an efficient index structure for regular expressions,"c chee-yao , m garofalakis , r rastogi","proceedings of the vldb conference , hong kong ,",,2377
0,qc-trees : an efficient summary structure for semantic olap,"l lakshmanan , j pei , y zhao",sigmod conference,2003,re-tree : an efficient index structure for regular expressions,"c chee-yao , m garofalakis , r rastogi","proceedings of the vldb conference , hong kong ,",,2378
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0,2379
0,join index hierarchies for supporting efficient navigations in object-oriented databases,"z xie , j han",vldb,1994,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0,2380
0,the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0,2381
0,repositories and object oriented databases,p bernstein,sigmod record,1998,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0,2382
0,qc-trees : an efficient summary structure for semantic olap,"l lakshmanan , j pei , y zhao",sigmod conference,2003,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0,2383
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003,the x-tree : an index structure for high-dimensional data,"s bertchold , da keim , hp kriegel","proceedings of the 22nd international conference on very & hellip ; ,",,2384
0,the a-tree : an index structure for high-dimensional spaces using relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima",vldb,2000,the x-tree : an index structure for high-dimensional data,"s bertchold , da keim , hp kriegel","proceedings of the 22nd international conference on very & hellip ; ,",,2385
0,the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,the x-tree : an index structure for high-dimensional data,"s bertchold , da keim , hp kriegel","proceedings of the 22nd international conference on very & hellip ; ,",,2386
0,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",vldb,1994,the x-tree : an index structure for high-dimensional data,"s bertchold , da keim , hp kriegel","proceedings of the 22nd international conference on very & hellip ; ,",,2387
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002,the x-tree : an index structure for high-dimensional data,"s bertchold , da keim , hp kriegel","proceedings of the 22nd international conference on very & hellip ; ,",,2388
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003,qc-trees : an efficient summary structure for semantic olap .,"lvs lakshmanan , j pei , y zhao","sigmod conference ,",2003.0,2389
1,qc-trees : an efficient summary structure for semantic olap,"l lakshmanan , j pei , y zhao",sigmod conference,2003,qc-trees : an efficient summary structure for semantic olap .,"lvs lakshmanan , j pei , y zhao","sigmod conference ,",2003.0,2390
0,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon","sigmod record ,",1998.0,2391
1,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon","sigmod record ,",1998.0,2392
0,w3qs : a query system for the world-wide web,"d konopnicki , o shmueli",vldb,1995,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon","sigmod record ,",1998.0,2393
0,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon","sigmod record ,",1998.0,2394
1,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,picodbms : scaling down database techniques for the smartcard ( best paper award ),"c bobineau , l bouganim , p pucheral , p valduriez","int . conf . on very large databases ( vldb ) ,",,2395
1,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,"picodbms : scaling down database techniques for the smartcard ' , 26th int . conf . on very large data","c bobineau , l bouganim , p pucheral , p valduriez","cairo , september ,",,2396
1,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,"picodbms : scaling down database techniques for the smartcard ' , 26th int . conf . on very large data","c bobineau , l bouganim , p pucheral , p valduriez","cairo , september ,",,2397
1,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau","the vldb journal the international journal on very large & hellip ; ,",2001.0,2398
0,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau","the vldb journal the international journal on very large & hellip ; ,",2001.0,2399
1,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau","the vldb journal the international journal on very large & hellip ; ,",2001.0,2400
0,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,database techniques for the www : a survey,"d florescu , a levy , a mendelzon","sigmod record , acm ,",,2401
1,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,database techniques for the www : a survey,"d florescu , a levy , a mendelzon","sigmod record , acm ,",,2402
0,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,database techniques for the www : a survey,"d florescu , a levy , a mendelzon","sigmod record , acm ,",,2403
1,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez",vldb,2000,"bo uganim l , pucheral p , valduriez p. picodbms : scaling down database tec hniques for the smartcard",c bobineau,"proc . of the 26th intâ ?? l conf . on very large data bases ( & hellip ; ,",,2404
0,open object database management systems,,,1994,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2405
0,database management systems and the internet,s malaika,vldb,1996,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2406
0,the structured information manager : a database system for sgml documents,r sacks-davis,vldb,1996,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2407
0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2408
0,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2409
0,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",sigmod conference,1998,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2410
0,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2411
0,the mariposa distributed database management system,j sidell,sigmod record,1996,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2412
0,acm multimedia '94 conference workshop on multimedia database management systems,"p berra , k nwosu , b thuraisingham",sigmod record,1995,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2413
0,bigsur : a system for the management of earth science data,"p brown , m stonebraker",vldb,1995,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0,2414
0,open object database management systems,,,1994,tigukat : a uniform behavioral objectbase management system .,rj peters,,1996.0,2415
1,tigukat : a uniform behavioral objectbase management system,"m жzsu , r peters , d szafron , b irani , a lipka , a muёoz",vldb j.,1995,tigukat : a uniform behavioral objectbase management system .,rj peters,,1996.0,2416
0,open object database management systems,,,1994,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2417
0,the trigs active object-oriented database system - an overview,"g kappel , w retschitzegger",sigmod record,1998,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2418
0,index configuration in object-oriented databases,e bertino,vldb j.,1994,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2419
0,managing intra-operator parallelism in parallel database systems,"m mehta , d dewitt",vldb,1995,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2420
0,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2421
0,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2422
0,unisql/x unified relational and object-oriented database system,w kim,sigmod conference,1994,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2423
0,data placement in shared-nothing parallel database systems,"m mehta , d dewitt",vldb j.,1997,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2424
0,parallel database systems in the 1990 's,m carey,sigmod conference,1994,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2425
0,the ccube constraint object-oriented database system,"a brodsky , v segal , j chen , p exarkhopoulo",sigmod conference,1999,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2426
0,towards self-tuning data placement in parallel database systems,"m lee , m kitsuregawa , b ooi , k tan , a mondal",sigmod conference,2000,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,,2427
0,open object database management systems,,,1994,on the design of a reliable storage component for distributed database management systems,"da menasce , oe landes",,,2428
0,open object database management systems,,,1994,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2429
0,dwms : data warehouse management system,n mohan,vldb,1996,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2430
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2431
0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2432
0,data grid management systems,"a jagatheesan , a rajasekar",sigmod conference,2003,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2433
0,the mariposa distributed database management system,j sidell,sigmod record,1996,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2434
0,research perspectives for time series management systems,"w dreyer , a dittrich , d schmidt",sigmod record,1994,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2435
0,evolution and change in data management - issues and directions,"j roddick , l al-jadir , l bertossi , m dumas , f estrella , h gregersen , k hornsby , j lufter , f mandreoli , t mфnnistі , e mayol , l wedemeijer",sigmod record,2000,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,2436
0,open object database management systems,,,1994,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2437
0,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2438
0,the trigs active object-oriented database system - an overview,"g kappel , w retschitzegger",sigmod record,1998,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2439
0,index configuration in object-oriented databases,e bertino,vldb j.,1994,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2440
0,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2441
0,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2442
0,the algres testbed of chimera : an active object-oriented database system,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,1995,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2443
0,the mariposa distributed database management system,j sidell,sigmod record,1996,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2444
0,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2445
0,description logics for semantic query optimization in object-oriented database systems,"d beneventano , s bergamaschi , c sartori",acm trans . database syst .,2003,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2446
0,the wasa2 object-oriented workflow management system,"g vossen , m weske",sigmod conference,1999,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0,2447
0,open object database management systems,,,1994,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2448
0,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2449
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2450
0,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2451
0,the mariposa distributed database management system,j sidell,sigmod record,1996,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2452
0,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,access path selection in a relational database management system,"pg selinger , mm astrahan , dd chamberlin","sigmod conference ,",1979.0,2453
0,open object database management systems,,,1994,distributed database management,jb rothnie,"vldb ,",1978.0,2454
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,distributed database management,jb rothnie,"vldb ,",1978.0,2455
0,database management systems and the internet,s malaika,vldb,1996,distributed database management,jb rothnie,"vldb ,",1978.0,2456
0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,distributed database management,jb rothnie,"vldb ,",1978.0,2457
0,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001,distributed database management,jb rothnie,"vldb ,",1978.0,2458
0,document management as a database problem,r bayer,vldb,1995,distributed database management,jb rothnie,"vldb ,",1978.0,2459
0,open object database management systems,,,1994,effects of locking granularity in a database management system,"dr ries , m stonebraker","acm transactions on database systems ,",1977.0,2460
0,open object database management systems,,,1994,on the selection of access paths in a data base system . database management,h wedekind,proc . ifip working conference on data base management .,,2461
0,database management systems and the internet,s malaika,vldb,1996,on the selection of access paths in a data base system . database management,h wedekind,proc . ifip working conference on data base management .,,2462
0,open object database management systems,,,1994,"transaction management in an object-oriented database system , acm sigmod int","j garza , w kim","conf . on management of data , chicago , illinois ,",,2463
0,the algres testbed of chimera : an active object-oriented database system,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,1995,"transaction management in an object-oriented database system , acm sigmod int","j garza , w kim","conf . on management of data , chicago , illinois ,",,2464
0,naos - efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen",vldb,1994,"transaction management in an object-oriented database system , acm sigmod int","j garza , w kim","conf . on management of data , chicago , illinois ,",,2465
0,unisql/x unified relational and object-oriented database system,w kim,sigmod conference,1994,"transaction management in an object-oriented database system , acm sigmod int","j garza , w kim","conf . on management of data , chicago , illinois ,",,2466
0,open object database management systems,,,1994,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",,2467
0,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",,2468
0,index configuration in object-oriented databases,e bertino,vldb j.,1994,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",,2469
0,the wasa2 object-oriented workflow management system,"g vossen , m weske",sigmod conference,1999,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",,2470
0,the ccube constraint object-oriented database system,"a brodsky , v segal , j chen , p exarkhopoulo",sigmod conference,1999,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",,2471
0,open object database management systems,,,1994,efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin","vldb ,",1995.0,2472
1,efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin , o gruber",vldb,1995,efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin","vldb ,",1995.0,2473
0,open object database management systems,,,1994,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2474
0,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2475
0,locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2476
0,view management in multimedia databases,"k candan , e lemar , v subrahmanian",vldb j.,2000,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2477
0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2478
0,the mariposa distributed database management system,j sidell,sigmod record,1996,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2479
0,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2480
0,grid data management systems & services,,,2003,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2481
0,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0,2482
0,open object database management systems,,,1994,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2483
0,dwms : data warehouse management system,n mohan,vldb,1996,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2484
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2485
0,database management systems and the internet,s malaika,vldb,1996,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2486
0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2487
0,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",sigmod conference,1998,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2488
0,the mariposa distributed database management system,j sidell,sigmod record,1996,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2489
0,acm multimedia '94 conference workshop on multimedia database management systems,"p berra , k nwosu , b thuraisingham",sigmod record,1995,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2490
0,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2491
0,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2492
0,grid data management systems & services,,,2003,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2493
0,is web-site management a database problem ?,"d florescu , a levy , d suciu",vldb,1998,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2494
0,anatomy of a native xml base management system,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",vldb j.,2002,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0,2495
0,open object database management systems,,,1994,the araneus web-base management system,"p atzeni , g mecca , p merialdo , a masci , g sindoni","proc . int . conf . sigmod ,",,2496
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,the araneus web-base management system,"p atzeni , g mecca , p merialdo , a masci , g sindoni","proc . int . conf . sigmod ,",,2497
0,open object database management systems,,,1994,data placement in parallel database systems,"s zhou , mh williams",,,2498
0,data partitioning and load balancing in parallel disk systems,"p scheuermann , g weikum , p zabback",vldb j.,1998,data placement in parallel database systems,"s zhou , mh williams",,,2499
0,managing intra-operator parallelism in parallel database systems,"m mehta , d dewitt",vldb,1995,data placement in parallel database systems,"s zhou , mh williams",,,2500
0,dynamic load balancing in hierarchical parallel database systems,"l bouganim , d florescu , p valduriez",vldb,1996,data placement in parallel database systems,"s zhou , mh williams",,,2501
0,dynamic multi-resource load balancing in parallel database systems,"e rahm , r marek",vldb,1995,data placement in parallel database systems,"s zhou , mh williams",,,2502
0,data placement in shared-nothing parallel database systems,"m mehta , d dewitt",vldb j.,1997,data placement in parallel database systems,"s zhou , mh williams",,,2503
0,towards self-tuning data placement in parallel database systems,"m lee , m kitsuregawa , b ooi , k tan , a mondal",sigmod conference,2000,data placement in parallel database systems,"s zhou , mh williams",,,2504
0,open object database management systems,,,1994,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2505
0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2506
0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2507
0,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2508
0,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2509
0,temporal database system implementations,m bіhlen,sigmod record,1995,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2510
0,anatomy of a native xml base management system,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",vldb j.,2002,performance evaluation of a temporal database management system,r snodgrass,"proc . acm sigmod , conf management of data , may ,",,2511
0,open object database management systems,,,1994,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2512
0,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2513
0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2514
0,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2515
0,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2516
0,the mariposa distributed database management system,j sidell,sigmod record,1996,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2517
0,a multi-paradigm querying approach for a generic multimedia database management system,"j wen , q li , w ma , h zhang",sigmod record,2003,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2518
0,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2519
0,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2520
0,query processing over object views of relational data,"g fahl , t risch",vldb j.,1997,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0,2521
0,open object database management systems,,,1994,a schema partition for multimedia database management systems,v turau,,,2522
0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,a schema partition for multimedia database management systems,v turau,,,2523
0,mpeg-7 and multimedia database systems,h kosch,sigmod record,2002,a schema partition for multimedia database management systems,v turau,,,2524
0,open object database management systems,,,1994,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2525
0,integrating a structured-text retrieval system with an object-oriented database system,"t yan , j annevelink",vldb,1994,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2526
0,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2527
0,index configuration in object-oriented databases,e bertino,vldb j.,1994,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2528
0,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2529
0,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2530
0,the algres testbed of chimera : an active object-oriented database system,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,1995,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2531
0,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2532
0,repositories and object oriented databases,p bernstein,sigmod record,1998,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2533
0,converting relational to object-oriented databases,j fong,sigmod record,1997,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2534
0,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2535
0,unisql/x unified relational and object-oriented database system,w kim,sigmod conference,1994,metu object-oriented database system,a dogacâ ? ¦,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",,2536
