ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house the ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3645 las vegas blvd. s. ',` las vegas ',702-739-4651,eclectic,673,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,72,"('class',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',72,"('class',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3400 las vegas blvd. s. ',` las vegas ',702-791-7352,chinese,666,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steak house ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` sparks steak house ',' 210 e. 46th st. ',` new york city ',212-687-4855,steakhouses,72,"('class',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3400 las vegas blvd. s. ',` las vegas ',702-791-7352,chinese,666,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3645 las vegas blvd. s. ',` las vegas ',702-739-4651,eclectic,673,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` chin \ 's ',' 1805 haight st. ',` san francisco ',415-386-5758,caribbean,725,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 181 w. 10th st. ',` new york ',212/645 -8023,french,228,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,52,"('class',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 140 w. 57th st. ',` new york ',212/333 -7827,american,328,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,'68 w. 58th st. ',` new york ',212/751 -2323,french,272,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 168 w. 18th st. ',` new york ',212/727 -8022,italian,289,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,52,"('class',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,petrossian,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,petrossian,' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,"('name',)"
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's deli ',' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,"('name',)"
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's deli ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's deli ',' 12969 ventura blvd. ',` los angeles ',818/990 -0500,french,18,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` art \ 's delicatessen ',' 17040 ventura blvd. ',encino,818-906-8881,pizza,580,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` art \ 's delicatessen ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` art \ 's delicatessen ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` art \ 's delicatessen ',' 15322 ventura blvd. ',encino,818-905-6515,` hot dogs ',590,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` rubin \ 's red hots ',' 15322 ventura blvd. ',encino,818-905-6515,` hot dogs ',1,"('class',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` art \ 's delicatessen ',' 11288 ventura blvd. ',` studio city ',818-508-7017,japanese,595,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 120 w. 51st st. ',` new york ',212/956 -7100,french,220,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le jardin ','25 cleveland pl . near spring st. ',` new york ',212/343 -9599,french,41,"('class',)"
` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,` les celebrites ',' 155 w. 58th st. ',` new york city ',212-484-5113,` french ( classic ) ',41,"('class',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,"('name',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,12,"('class',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` le chardonnay ',' 7261 melrose ave. ',la,213-935-5280,hamburgers,579,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` le chardonnay ',' 7507 melrose ave. ',la,213-651-3361,american,564,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` le chardonnay ',' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` le chardonnay ',' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` le chardonnay ',' 8360 melrose ave. ',la,213-653-7145,desserts,596,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 134 n. la cienega ',` los angeles ',310/659 -1952,american,133,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,matsuhisa,' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,"('name',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,0,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` arnie morton \ 's of chicago ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,"('name',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,0,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,0,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,` morton \ 's of chicago ( atlanta ) ',' 303 peachtree st. ne ',atlanta,404-577-4366,steakhouses,0,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,90,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,"('name',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',90,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' b peachtree rd. ',atlanta,404/351 -9533,french,92,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3172 peachtree rd. ne ',atlanta,404-237-7601,diners,719,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` white house restaurant ',' 3172 peachtree rd. ne ',atlanta,404-237-7601,diners,90,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` original pancake house ( at ) ',' 4330 peachtree rd. ',atlanta,404-237-4116,american,90,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',89,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ',atlanta,404-237-2700,` american ( new ) ',89,"('addr',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',89,"('city',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404/237 -2700,` american ( new ) ',89,"('phone',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,international,89,"('res_type',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` palm the ( atlanta ) ',' 3391 peachtree rd. ne ',atlanta,404-814-1955,steakhouses,90,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 293-b peachtree rd. ',atlanta,404-351-9533,` french ( new ) ',92,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` brookhaven cafe ',' 4274 peachtree rd. ',atlanta,404-231-5907,vegetarian,90,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,"('name',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,"('name',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,"('name',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' b peachtree rd. ',atlanta,404/351 -9533,french,92,"('name',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' b peachtree rd. ',atlanta,404/351 -9533,french,92,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,"('name',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,"('name',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,"('name',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 103 1st ave. between 6th and 7th sts . ',` new york ',212/228 -0604,` east european ',358,"('name',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 333 bush st. ',` san francisco ',415-362-4454,californian,733,"('name',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,575,"('name',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 1805 haight st. ',` san francisco ',415-386-5758,caribbean,725,"('name',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` sea grill ','19 w. 49th st. ',` new york ',212/332 -7610,seafood,47,"('class',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` inca grill ',' 492 broome st. near w. broadway ',` new york ',212/966 -3371,` latin american ',47,"('class',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ','60 w. 53rd st. ',` new york ',212/333 -7788,american,219,"('name',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` china grill ',' 102 fifth ave. ',` new york ',212/333 -7788,american,219,"('addr',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` china grill ','60 w. 53rd st. ',` new york ',212-807-7400,american,219,"('phone',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` china grill ','60 w. 53rd st. ',` new york ',212/333 -7788,american,47,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` mary mac \ 's tea room ',' 163 ponce de leon ave. ',atlanta,404/876 -8532,international,379,"('name',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 774 ponce de leon ave. ne ',atlanta,404-892-0193,tex-mex,716,"('name',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 1031 ponce de leon ave. ',atlanta,404-875-0276,diners,703,"('name',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 790 ponce de leon ave. ',atlanta,404-876-6161,` coffee shops ',698,"('name',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 600 ponce de leon ave. ',atlanta,404-888-9149,italian,690,"('name',)"
valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21,valentino,' 2901 pico blvd. ',` santa monica ',310-828-7937,diners,589,"('name',)"
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` pano \ 's & paul \ 's ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,"('name',)"
