ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes
citrus,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,` mo better meatty meat ',' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,` johnny rockets ( la ) ',' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,` le chardonnay ( los angeles ) ',' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,` sweet lady jane ',' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,"('name',)"
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,continental,69,` yolie \ 's ',' 3000 paradise rd. ',` las vegas ',702-732-5651,` french bistro ',69,"('name',)"
` le montrachet bistro ',' 3000 paradise rd. ',` las vegas ',702-732-5651,` french bistro ',69,` nicky blair \ 's ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,continental,69,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` bertolini \ 's ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` circus circus ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` margarita \ 's mexican cantina ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,bistro,' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` cafe roma ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` the bacchanal ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` bally \ 's big kitchen ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',424,"('class',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` coyote cafe ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` ralph \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,mikado,' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,moongate,' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,'em eril \ 's new orleans fish house ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` monte carlo ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` madame ching \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` tre visi ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,` spago ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` bertolini \ 's ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` the bacchanal ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` circus circus ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` margarita \ 's mexican cantina ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` ralph \ 's diner ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,mikado,' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,bistro,' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,'em press court ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` chin \ 's ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` cafe roma ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` coyote cafe ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` bally \ 's big kitchen ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` bugsy \ 's diner ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` michael \ 's ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` tre visi ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` coyote cafe ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` spago ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` morton \ 's of chicago ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` steakhouse the ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` madame ching \ 's ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` chin \ 's ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,moongate,' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,` monte carlo ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` circus circus ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,mikado,' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,'em press court ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` cafe roma ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` coyote cafe ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` bally \ 's big kitchen ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` bugsy \ 's diner ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` steak house ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` margarita \ 's mexican cantina ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,bistro,' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` the bacchanal ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,moongate,' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` sterling brunch ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` michael \ 's ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` steak house the ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` madame ching \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` buccaneer bay club ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` coyote cafe ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` monte carlo ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` tre visi ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` spago ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` palace court ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,` cha cha cha \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,dawat,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` dix et sept ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,march,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,46,"('class',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,33,"('class',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` virgil \ 's ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` manhattan ocean club ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` planet hollywood ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` osteria al droge ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` jean lafitte ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` le madri ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,33,"('class',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,dawat,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,` les celebrites ',' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,42,"('class',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,march,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,46,"('class',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,` virgil \ 's real bbq ',' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,` manhattan ocean club ',' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,posto,' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` mulberry st. ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` pinot bistro ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,"('name',)"
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,` sushi nozawa ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` ruth \ 's chris ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,338,"('class',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,cite,' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,288,"('class',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,palio,' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,"('name',)"
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,320,"('class',)"
` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,42,"('class',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,patina,' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,"('name',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` morton \ 's ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,"('name',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',165,"('class',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,citrus,' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,"('name',)"
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,eclipse,' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,"('name',)"
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,` sweet lady jane ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,` l \ ` orangerie ',' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,` drai \ 's ',' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,` ed debevic \ 's ',' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,` arnie morton \ 's of chicago ',' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,"('name',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,0,"('class',)"
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,` l \ ` orangerie ',' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,"('name',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,11,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,14,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,667,"('class',)"
` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,704,"('class',)"
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,matsuhisa,' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,"('name',)"
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',130,"('class',)"
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,matsuhisa,' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,"('name',)"
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,0,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',393,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,tomtom,' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('name',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',422,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,palisades,' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('name',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',410,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',405,"('class',)"
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,toulouse,' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,708,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,abruzzi,' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,74,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,nava,' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,706,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,709,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,toulouse,' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,"('name',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,682,"('class',)"
