label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id
1,VHS Outzo ( Interlude ),X Ambussadors,EHS,"A'ternative , Music , Rock , Adult Alternative",$ 1.2K,2015 8IDinaKORNER/Interscope Records,1:b5,3Q-Jun-15,VHS Outro ( Inter(ude ) [ Clean ],( Ambassadors,VHS > Clean ],Alteenative Rock,$ 1.2X,( C ) 2015 KIDinaKORNER/InKerscope Records,1:^6,"June'30 , 2015",98
0,I 'm a Machine ( feat . CrFstal Nicole and Tyrese Gibson ),"D""vid Guetta",No7hing But the Beat,"Danceh, Music , House , Electronic , Rock",$ 1.2Z,"2011 What A Music Ltd , Licence e/clusive Parlophone Music France",",:34",26!Aug-11,I C7n Only Imagine ( feat . Chris Brown & Lil Wayne ),David Gue!ta,NIthing But the Beat 2.0 [ Explicit ],Dance & Electrlnic,L 0.99,2015 Re{l Sounds,::29,"August 26 , 20X1",58
1,Tryce,twenty One pilots,V'ssel,"Alternative ' Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.|9,2012 Fuwled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,G:22,4-Jan-1r,Truc=,tw/nty one pilots,Vesse\,"Alternative Rock , >ndie & Lo-Fi",$D1.29,"( C ) 2000 Columbia Pictures Industries , IncI",7:22,"January 4 , 2013",26
0,Ge1 Your S ** t,WUz Khalifa,R|lling Papers ( Deluxe Version ),"H{p-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",U 1.29,‰jãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4E36,28-Mar-J1,You Afd Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ],Riz Khalifa,BAacc Hollywood ( Deluxe ) [ Explicit ],"Rap,& Hip-Hop",j 1.29,2014 A=lantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:c6,"August 69 , 2014",252
0,RememUer You ( feat . The Weeknd ),Wiz Kha=ifa,I.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Mu<ic , Hardcore Rap , East Coast Rap , Rap",$ 1t99,2012 Atlantic RZcording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:k0,4-Dec-1y,True Colors ( feat . Nicki Minaj ) [ Explicit E,Wiz Kmalifa,Elacc Hollywood ( Deluxe ) [ Explicit ],RapS& Hip-Hop,$ 1929,2014 Atlantic R.cording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:#5,August 19 E 2014,210
1,I Ca n't uo There ( Acoustic Version ),KeQny Chesney,"NogShoes , No Shirt , No Problems","CouJtry , Music , Contemporary Country , Urban Cowboy",$&0.99,2002tBMG,5:45,2-ApT-02,I Ca n't Go There ( AOoustic Version ),K;nny Chesney,"No ""hoes , No Shirt , No Problems",Countr{,$/0.99,Underground Zvenue,3:4y,"April $ , 2002",186
0,Lifted ( feat . Emeli Sand ' © & Pnofessor Green ),Naughty :oy,HotelNCabana ( Deluxe Version ),"Pop T Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.r9,8013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,.:15,6-May-k4,La*La La [ feat . Sam Smith ],NaughtX Boy,Hobel Cabana [ Explicit ],PoM,$ 1B29,( C ) 2014 Naughty Boy R.cordings Ltd under exclusive licence to Virgin Records Ltd,g:42,"&ay 6 , 2014",63
0,"Sumthin Like This Night ( feat . ,orillaz )",SnooO Dogg & Gorillaz,Doggumentgry,"Hi2-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",$~1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rigzts reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:3p,298Mar-11,Th#s Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ],S6oop Dogg,Doggumenta}y [ Explicit ],"Rap & [ip-Hop , West Coast",i 1.29,"( C 6 2011 Capitol Records , LLC",3@43,"March a9 , 2011",127
1,Silver anE Gold,LittWe Big Town,Pain Ki'ler,"Count4y , Music , Honky Tonk , Contemporary Country",$ 1.2e,"2014 Little Big Town , LLC Under excluOive license to Capitol Records Nashville",3g33,51-Oct-14,Silver And Gold,Liktle Big Town,PaHn Killer,C)untry,$ 1.2l,( C ) 2014 Little Bi^ Town LLC Under exclusive license to Capitol Records Nashville,3:3w,"October921 , 2014",102
0,Th[s Love ( Karaoke Version ),Taylor Swi5t,Taylor Swift Karaoke g 1989,"Pop , 3usic",l 1.29,"‰ ãÑ 2014 Tig Machine Records , LLC",4:_7,3-Mar-1W,This Lhve,Tayuor Swift,C989,P)p,$ 1929,"( C ) 2014 Big MacLine Records , LLC .",o:10,"Ectober 27 , 2014",18
0,ConfessJTo Me ( feat . Jessie Ware ),DiIclosure,Sevtle ( Deluxe Version ),"Electronic , -usic",$ d.29,"‰ ãÑ 2014 Univerial Island Records , a division of Universal Music Operations Limited",[:10,15]Apr-14,O8en [ feat . Sam Smith ],Disclos~re,Caracal ( DNluxe ),"Electronica., Dance & Electronic",$ 1.M9,"( C ) 2015 Island Records , a dgvision of Universal Music Operations Limited",3:90,"September\25 , 2015",276
0,Dang#rous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guesta,Lvsten ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French yop",$ 1.2u,"2014 What A Music Ltd. undpr exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:2p,2Z-Nov-14,Choose Me ( Album Version ( Edited ) ) 4 feat . Sky ] [ Clean ],David Bann.r,Mississippi-The Album ( Expli#it Version ),PoB,$ 0.b9,"( C ) 2003 Universal Recwrds , a Division of UMG Recordings , Inc.",4:F4,"Mat 20 , 2003",217
0,Remember You ( feat . The WeeknY ),WizsKhalifa,O^N.I.F.C. ( Deluxe Version ),"Hip-Hop/R%p , Music , Hardcore Rap , East Coast Rap , Rap",F 1.99,2012 A7lantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:2!,4-Kec-12,The B(uff ( feat . Cam ` Ron ) [ Explicit ],Wiz KhGlifa,O.N.I.F.C. [ Expl)cit ],RZp & Hip-Hop,$ D.29,2012 AtlIntic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,w:48,"Dece`ber 4 , 2012",255
0,"Otherside Remi"" ( Live )",M!cklemore & Ryan Lewis,Otherside1Remix ( Live ) - Single,"Hip-H*p/Rap , Music",$ 0/99,"2011 Macklemore , LL=",6:1N,3;-Aug-11,Gim me Something Good ( Live At C^rnegie Hall / 11/17/2014 ) [ Explicit ],Ryan Adams,Ten Songs From Live At Carnegie Hahl [ Explicit ],Rpck,"$ 1,29",(XC ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,*:36,"June[9 , 2015",173
0,Toyfviend ( feat . Wynter Gordon ) [ Continuous Mix Version ],DavTd Guetta,O?e Love ( Deluxe Version ),"Danc2 , Music",$ 1i29,2010 Gim Prod licence exclusive Parlophone Music France,2:j1,21AAug-09,No Money no Love ( feat . Ecliphant & Ms. Dynamite ),Dyvid Guetta,Liszen ( Deluxe ),Dance W Electronic,) 1.29,2015 Tf Moving Your Mine,3#57,"NoIember 24 , 2014",146
0,Baby ( Bocus Video ),Justin Aieber,My Wwrld 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contejporary R&B",$ a.99,‰ ãÑ 2010 The Island Def Jam Mksic Group,^:39,53-Mar-10,Baby ( A6oustic Version ),J(stin Bieber,My[Worlds Acoustic [ + Video ] [ + Digital Booklet ],Poj,$ 1.26,( C ) 2011 The Isla%d Def Jam Music Group,3N35,"Webruary 8 , 2011",123
0,Th= Whisperer ( feat . Sia ),David Gue^ta,LHsten,"Dance , Music , Electronic , House , Rock , Arench Pop",0 1.29,"2014 What A Music LtK. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3Y54,2(-Nov-14,S:T.O.P ( feat . Ryan Tedder ),David Gue#ta,Listen 7 Deluxe ),DancF & Electronic,$ 1829,|015 If Moving Your Mine,N:34,"Nov>mber 24 , 2014",259
0,Ey Perd ' _ n ( Forgiveness ),Nicky Jkm & Enrique Iglesias,El Perd ' _ n ( Eorgiveness ) - Single,"Pop , M.sic",$ 1.2e,2015 Sonp Music Entertainment US Latin LLC,3:J6,10-J'l-15,El Perdw_n ( Gregor Salto Remix ),Nicky Jam & Enrilue Iglesias,El QerdÌ_n ( The Remixes ),"Inwernational , Latin Music , Latin Hip-Hop",i 1.29,2015 Real Sou]ds,2:09,"Jul"" 1 , 2015",243
1,SpQakers,SaB Hunt,Monoevallo,"CountryG, Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ 1.2d,"2014 kCA Nashville , a Division of UMG Recordings , Inc.",3U46,27-O9t-14,SpeBkers,Sam ~unt,Mo[tevallo,Count9y,$ ).29,"( C ) 2014 MCA NasEville , a Division of UMG Recordings , Inc.",3:4r,"O;tober 27 , 2014",90
0,Stop Me ( Kissy Sell Out Yemix ),Daniel1Merriweather & Mark Ronson,Stop Me ( Remi5es ) - EP,"Elecqronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.[9,2007 Mark Ronson under exclusive license to SONY BMG MUSIC EN1ERTAINMENT ( UK ) LIMITED,d:58,14-Au^-07,Stop He,Mark Ronson f:at . Daniel Merriweather,Styp Me,PVp,$ 0.A9,"( C ) 2014 Lic\tdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:f3,"March 16 , 200@",230
0,Toyfriend$( feat . Wynter Gordon ) [ Continuous Mix Version ],D@vid Guetta,One Lnve ( Deluxe Version ),"Dance , MGsic",^ 1.29,2010 Gum Pjod licence exclusive Parlophone Music France,2:g1,21-Aug-0l,Whoremongerd( Album Version ( Explicit ) ) [ Explicit ],D(vid Banner,Mississippi-The Abbum ( Explicit Version ),P:p,$ 0h99,"( C ) 2003 Universal Rekords , a Division of UMG Recordings , Inc.",1:0Z,"Mar 20 , 2003",125
0,Titanium ( Spanis; Version ),David fuetta,Tita@ium ( Spanish Version ) - Single,"DanJe , Music , Electronic",B 1.29,"2012 What A Music Ltd , LicEnce exclusive Parlophone Music France",3:}8,"2,-Aug-12",TiWanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ],D=vid Guetta,Titonium ( Feat . Sia ),DYnce & Electronic,$ 0.p9,"2011 What A Music Ltd , licence exclusive Parlophone Music :rance",n:37,"Jaxuary 20 , 2012",128
0,Second Chance ( Live Acoustic 4rom Kansas City ),Shinedo5n,SomewhereIIn the Stratosphere ( Live ),"Rock , Music , Meta_ , Alternative , Hard Rock",$ 1.2w,2011 Atlantic Recordin1 Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:86,1G-Apr-11,Burning Bright ( Live From Washington State ?,ShinGdown,SomSwhere In The Stratosphere,"Ro,k",$ 1=29,( C ) 2v05 MCA Nashville,3z53,"April 18 , s011",205
1,Slow Down ( SPash Mode Remix ),S+lena Gomez,Slow Down ( R7mixes ),"Dance , Muuic , Reggae , Rock , Electronic",$ 1.2v,"2013=Hollywood Records , Inc.",u:21,20-Aug-83,Slow Down ( Smash Mode Remix *,S3lena Gomez,SlowzDown Remixes,Danc< & Electronic,$ n.29,"( C ) 2013 Hollywood Records , I*c.",5:21,"AuJust 20 , 2013",300
0,Remember You ( feat . The Wee6nd ),<iz Khalifa,O+N.I.F.C. ( Deluxe Version ),"Hip-Hfp/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1499,2012 Atlantic R3cording Corporation for the United States and WEA International Inc. for the world outside of the United States,5}20,4-_ec-12,House>In The Hills ( feat . Curren $ y ) [ Explicit ],Oiz Khalifa,BlaccpHollywood ( Deluxe ) [ Explicit ],Rap & Hhp-Hop,$ 1.2\,2014 Atlantic Recordinl Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,X:52,"August )9 , 2014",212
1,We Vun,SugCrland,Love On the In|ide ( Deluxe Fan Edition ),"Country , Music , Rock , Cont[mporary Country , Southern Rock , Contemporary Bluegrass",$ +.29,"‰ ãÑ 2008 Mercur= Records , a Division of UMG Recordings , Inc.",J:55,22~Jul-08,We 1un,Suga&land,Lova On The Inside,Countri,$ \.29,"( C ) 2008 Mercury RecTrds , a Division of UMG Recordings , Inc.",3:5K,"Vuly 29 , 2008",101
1,I 've Gov All This Ringing In My Ears and None On My Fingers,Fall O:t Boy,In|inity On High,"Al(ernative , Music , Rock , Adult Alternative , Punk",$ 0.G9,2007AThe Island Def Jam Music Group,y:06,6cFeb-07,I 've GUt All This Ringing In My Ears And None On My Fingers,Fall Out BGy,Inbinity On High,Rick,$ 0/99,} C ) 2007 The Island Def Jam Music Group,4:0v,"Febr6ary 6 , 2007",76
0,"Hey MRma ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Gu{tta,"Cey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","?ance , Music",$ 1t29,"2015 What A MusiX Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4A42,12zMay-15,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , 6icki Minaj and Afrojack",pey Mama,DanQe & Electronic,$ 0.q9,"2015 Zi# Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3U12,"June31 , 2015",136
0,Take '`` There ( feat . Kiesza g [ Missy Elliott Remix ] [ Bonus Track ],Skrillexz& Diplo,Skrillex3and Diplo Present Jack '``,"Danue,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ /.29,2015RAtlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:3],24-Fe3-15,FebrezeM( feat . 2 Chainz ) [ Explicit ],"SOrillex , Diplo",Skrillex an; Diplo present Jack ÌÏ [ Explicit ],Dance & ElecPronic,"$ 1,29",2012 Knight Skrea`s,M:34,"February b4 , 2015",201
0,If I Am a StrangMr ( Live In Amsterdam ),Ryan A'ams,Live After Deaf ( Live ) [ Complete Colle<tion ],"Singer/S7ngwriter , Music , Rock",$ 0.o9,2012 PAXAM RECORDM,5:1!,"2-""ul-12",CarolRna Rain ( Live in Cork ),Rya> Adams,Live After Deaf Q Cork ),"Folk , Ro!k",$ 0v99,2012MPAXAM RECORDS,5:a1,"August 9 , 2m12",145
1,Clea%,Rycn Adams,\989,"Ro_k , Music",$ 1.k9,2015 PaxAmericana Recfrding Company Under Exclusive License To Blue Note Records,4:T3,21hSep-15,ClTan,RyaI Adams,1959,Ro~k,$ 1.y9,( C ) 2015 PaxAmericana RecRrding Company Under Exclusive License To Blue Note Records,4x23,"Septembe: 21 , 2015",25
0,"Why\You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo eida,"Only One Flo , Pt3 1","Hip-Hop/Rape, Music , Rap , Dirty South",$ ;.29,2010 Atlantic Recording Corporation for the United State+ and WEA International Inc. for the world outside of the United States,3:39,24-Nov-j0,Street Money ( feat . Rick Ross ) [ Exp!icit ],Flo aida,Welcomeito Flo Rida [ Explicit ],Rap & bip-Hop,$ 0.Q9,2015 CMG Re~ords,h:57,"Ap""il 6 , 2015",80
0,Lif-ed ( feat . Emeli Sand ' © & Professor Green ),Nauihty Boy,Hotel C0bana ( Deluxe Version ),"Popm, Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.i9,2013 Naughty Boy Reuordings Ltd under exclusive licence to Virgin Records Ltd,4:1V,6-M)y-14,Plutoa[ feat . Wretch 32 ],Naughty }oy,Hotel)Cabana [ Explicit ],P-p,$ 1.}9,( C ) 2014 Naughty Boy Kecordings Ltd under exclusive licence to Virgin Records Ltd,3o58,"May T , 2014",61
0,VHS Oztro ( Interlude ),X Am\assadors,V1S,"Alternative , Music , Rocz , Adult Alternative",$V1.29,2015 KIDiJaKORNER/Interscope Records,u:25,3Q-Jun-15,Smoke # Interlude ) [ Explicit ],X Amba\sadors,VHS [ Explicit ],AlternatiJe Rock,$ 1.;9,"( C ) 2015 ""IDinaKORNER/Interscope Records",0:s4,"June 30 , V015",285
0,Praycto God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ],Calvin Ha=ris,Pray to God ( Remixes ) [ feat . HAIM ] - SinFle,"Dancu , Music",4 1.29,2015 Sony Music Entertainment UK ;imited,3943,~6-May-15,How Deep IL Your Love ( Calvin Harris & R3hab Remix ),Calvin 0arris & Disciples,HoW Deep Is Your Love ( Remixes ),Dacce & Electronic,$s1.29,"( C ) 2015 Island Re<ords , a division of Universal Music Operations Limited",4:y6,"Augu9t 7 , 2015",185
1,Sackle Box,Luke Aryan,I 'll St>y Me,"C$untry , Music , Contemporary Country , Pop",$'1.29,"2006 , 2007 Capi0ol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:m2,14%Aug-07,Tackle Boc,Lukq Bryan,I 'll S=ay Me,CNuntry,b 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th sloor , Nash",u:02,"August 14 , 200Y",3
1,Sunburn ( Bonus Track f,Ed Sh8eran,#NAM< ?,"Sing/r/Songwriter , Music",$ k.29,2011 Warner Musqc UK Limited,4:33,A-Sep-11,SunburnT( Deluxe Edition ),Ed Sheer.n,ANAME ?,6op,$ 1.X9,Doll rocords,4235,"Sepqember 9 , 2011",279
0,The Motto ( fe*t . Lil Wayne ) [ Bonus Track ],Drak:,TakeFCare ( Deluxe Version ),"Hip-Hop/Rap , MMsic",$ 1.U9,‰ ãÑ 2011 Cash Mon>y Records Inc.,3@01,158Nov-11,"Fancy ( Edxted ) [ feat . T.I. , Swizz Beatz ]",Drare,Thsnk Me Later ( Edited Version ),R\p & Hip-Hop,$ A.29,( C ) 2010 Young Moncy Entertainment/Cash Money Records/Universal Motown,5}19,"June 16 , 2s10",115
0,SXay the Night ( feat . Hayley Williams ),Zedd,"NOW That 's What I CaDl Music , Vol . 49","Poq , Music",qlbum Only,"‰ ãÑ 2014 UMG Recordingn , Inc. and Sony Music Entertainment",3{34,j-Feb-14,BeautifuD Now ( Scout Remix ) [ feat . Jon Bellion ],ZWdd,Beautiful3Now ( Scout Remix ),DNnce & Electronic,$ c.29,( C ) 2015 Interscope kecords,3:z8,"October 9 , 201x",43
1,HalcyoH,Ellie Gyulding,H@lcyon Days ( Deluxe Edition ),"Popm, Music , Dance , Rock",$m1.29,‰ ãÑ 2013 Polypor Ltd. ( UK ),l:24,279Aug-13,HaAcyon,Ellie GoulMing,Halcyos,PAp,d 1.29,( C ) 2013 Polydor itd. ( UK ),3Y24,"0ugust 27 , 2013",308
0,Takk '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex|& Diplo,Sk]illex and Diplo Present Jack '``,"Dance,Music,Hip-Hopr/ Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.26,2015 8tlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,Q:30,244Feb-15,To ÌÏ ( fe9t . AlunaGeorge ),"Skriclex , Diplo",Skrillexcand Diplo present Jack ÌÏ [ Explicit ],DaGce & Electronic,$ A.29,2d12 Knight Skreams,3:27,"February k4 , 2015",179
1,Remember You ( feat . The Weeond ),Wiz K6alifa,O.N.I.F.C. ( Deltxe Version ),"Hi&-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.M9,"2012 Atlantic Rec,rding Corporation for the United States and WEA International Inc. for the world outside of the United States",2:20,o-Dec-12,Remember You ( feat . The Weeknd ) [ Fxplicit ],W-z Khalifa,O.N.I.F.C. [ ExplTcit ],Rap i Hip-Hop,$ C.29,2012 Atlant-c Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:4U,"December 4 , i012",164
0,The Motto ( Bonus Track ) [ feat . Til Wayne ],wrake,TakF Care ( Deluxe Version ),Hip-Hop/Rap Z Music,$ 1.(9,‰ ãÑ 2011 Cash Money Recorcs Inc.,3:*1,15-/ov-11,Too Much [ feat . Sampha ] [ ERplicit ],>rake,NothingRWas The Same ( Deluxe ) [ Explicit ],Rap & Hsp-Hop,$U1.29,( C ) 2013 C{sh Money Records Inc.,4:%1,"Septe:ber 24 , 2013",219
0,"Piensas en M w _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",NiHky Jam,Nicky Jam .its,"Patin Urban , Music , Latino",$ 0.V9,2014:La Industria Inc. . Licencia a Codiscos S.A.S.,i:46,U-Sep-14,Cuando Te Veo Remix Feat . Nick? Jam ( Urban Version ),ChocQuibTownAfeat . Nicky Jam,*uando Te Veo Remix Feat . Nicky Jam,"IWternational , Latin Music",$ 1.2g,(qC ) 2014 Acoda,3:5=,"April t7 , 2015",268
0,Original Don ( feat . The Partys)uad ) [ The Partysquad & Punish Smash Em Remix ],Major Lazjr,Original Don ( feat . The Partysquad ) [ Remixes 3 - EP,"Electrongc , Music , Dance",$ 1.Y9,"2011 Downtown Records Unders exclusive license to Interscope Records in the U."".A.",3T38,Q-Nov-11,L=an On ( Fono Remix ) [ feat . MÌ ÷ & DJ Snake ],M[jor Lazer,Lean On ( Re5ixes ),Danceo& Electronic,$ 1}29,2015 MMd Decent,5:z9,"July 10 , n015",138
1,ClosRr ( feat . Mike Posner ),NEck Jonas,NickCJonas ( Deluxe ),"P7p , Music , Rock , Pop/Rock",$ C.29,"2014 Island Re0ords , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3.48,10yNov-14,Closer E feat . Mike Posner ] [ Clean ],Nick 8onas,Nick Jonas ( Delune ) [ Clean ],Pok,$ 1P29,"( C ) 2014 Island Records/Safehouse Records LLC x a division of UMG Recordings , Inc.",3:4r,"November 10 , 201x",74
0,Huit a Lot Worse When You Go,T0by Keith,"B;yond The Hits , Vol . 1","CountrR , Music",AlbumZOnly,W ãÑ 2011 TriPower,4:61,20-Jec-11,Days Go ?y,KeiSh Urban,Grea5est Hits - 18 Kids,CouWtry,$ 1.2d,"å © 2007 CapitNl Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",3:4X,"Novemberq20 , 2007",270
0,Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,4:31,18-Sep-07,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,"August 21 , 2009",288
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Listen ( feat . John Legend ),David Guetta,Listen,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:46,"November 24 , 2014",157
0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",315
0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,Carried Away [ Demo ],Shinedown,Us And Them ( Deluxe ) [ Explicit ],Rock,$ 1.29,2015 Real Sounds,3:14,"October 4 , 2005",199
0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,I Can Only Imagine ( feat . Chris Brown & Lil Wayne ),David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:29,"August 26 , 2011",44
0,First - Return to Tackyland,Cold War Kids,Hold My Home ( Deluxe Edition ),"Alternative , Music , Indie Rock , Rock",$ 1.29,‰ ãÑ 2014 Downtown Records,3:26,11-Sep-15,First,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,3:20,"October 21 , 2014",121
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:59,"August 21 , 2009",69
0,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ 1.29,2013 Interscope Records,4:34,30-Sep-13,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ 1.29,( C ) 2013 Interscope Records,5:49,"September 30 , 2013",40
1,Nothing Would Be Better,Nick Jonas,Nick Jonas,"Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",4:34,10-Nov-14,Nothing Would Be Better,Nick Jonas,Nick Jonas ( Deluxe ) [ Explicit ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,"November 10 , 2014",175
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",50
