label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id
0,Second Chance ( Live Tcoustic from Kansas City ),Suinedown,Somewhere In the Strato:phere ( Live ),"Rock , Music , Metal , Alteroative , Hard Rock",$ 4.29,2011 Atla.tic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5y06,1W-Apr-11,Diamond Eyes ( Boom-$ay Boom-Lay Boom ) [ Live From Washington State ],Shi*edown,SomewIere In The Stratosphere,Roc7,$ 1.2L,(rC ) 2005 MCA Nashville,5K44,"ApriZ 18 , 2011",236
0,ROmember You ( feat . The Weeknd ),Wiz Kh)lifa,O.N.I.F.C. ( #eluxe Version ),"Hip-H=p/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.K9,2012 &tlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:2b,4-Dec-j2,Initixtion ( feat . Lola Monroe ) [ Explicit ],W\z Khalifa,O.N.I.F.C.:[ Explicit ],Rap g Hip-Hop,$ 1529,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world oYtside of the United States,4K29,"December } , 2012",130
0,Best of C#247,Chase RNce,IZnite the Night ( Party Edition ),"Country , Music , UrJan Cowboy , Contemporary Country",zlbum Only,"20149Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:i7,r9-Aug-14,50 Shades o4 Crazy,Yhase Rice,Ignite t_e Night,Countrm,F 1.29,"( C ) 2014 Dagk Janiels Records , under exclusive license to Sony Music Entertainment .",3:Y0,"August i9 , 2014",233
0,Toyfriend3( feat . Wynter Gordon ) [ Continuous Mix Version ],David Gueita,Ons Love ( Deluxe Version ),"DaOce , Music",$*1.29,2010 Gum Prod licence exclu|ive Parlophone Music France,2)51,21-Aur-09,"Lift<me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",David yuetta,Listen ( Delu|e ),Dance & Elect)onic,8 1.29,2015oIf Moving Your Mine,3:}8,"November 24 , 2M14",97
0,Stop Me ( Kissy Sejl Out Remix ),DanieW Merriweather & Mark Ronson,Stop Me ( Remixes ) } EP,"Electronic,Music,Hip-HopQ/ Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.\9,2007 Mark Ronson undzr exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,s:58,E4-Aug-07,I)Ca n't Lose ( LindstrÌüm Remix ),Mark Ronson feat . Keyone ytarr,V Ca n't Lose ( Remixes ) - EP,vop,$ 1.2L,2015 $eal Sounds,7:y2,July 3 ~ 2015,66
1,Wove Song,q!NK,mry This,"Pop;, Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.;9,"]003 Arista Records , Inc.",2:2V,10-Nov-01,"Love So""g",P!nt,Try T[is [ Explicit ],}op,$ 0O99,CWM Hecords,2:2W,"November 11 , 2`03",290
0,Dance.In the Dark,Ltdy Gaga,The Fame Mon9ter ( Deluxe Version ),Pop q Music,0 1.29,‰$ãÑ 2014 Interscope Records,4{48,5-A\g-14,Just DancT [ feat . Colby O'Donis ],LYdy Gaga,The Fame Mo4ster ( Deluxe ),'op,$#0.99,( C ) 2009 Interscoie Records,4U01,"Novembe9 23 , 2009",241
0,Th5 Whisperer ( feat . Sia ),David Gu5tta,Liswen,"Dance , Mu~ic , Electronic , House , Rock , French Pop",$71.29,"2014 Wh$t A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:E4,2h-Nov-14,GoodbyefFriend ( feat . The Script ),Dav-d Guetta,Listen ( 9eluxe ),"Dance & Elec,ronic",$ 1X29,2015 If Movinl Your Mine,3:41,"November 24 , 2<14",13
0,StayLthe Night ( feat . Hayley Williams ),|edd,"NOW Thaq 's What I Call Music , Vol . 49","PoY , Music",A;bum Only,"‰ ãÑ 2014 UMG Recordi/gs , Inc. and Sony Music Entertainment",O:34,4-Feb-G4,Beautiful Now F Scout Remix ) [ feat . Jon Bellion ],ZPdd,Buautiful Now ( Scout Remix ),Dance & Elect3onic,$ 1N29,( C ) |015 Interscope Records,3:1#,"October 9 , 2Z15",43
1,SonGof Sam ( Bonus Track ),ShinedSwn,ThezSound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alterdative , Grunge , Hard Rock",Album Onl(,2008%Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,9:37,23-Jup-08,Son Of Sam P Bonus Track ),ShCnedown,The Sound Of Madness [ ExpQicit ] [ Deluxe ],Rsck,$ 0|99,200d Z Records,",:37","June 24 , 200k",316
0,The M|tto ( Bonus Track ) [ feat . Lil Wayne ],Drak),Take Care G Deluxe Version ),"Hit-Hop/Rap , Music",> 1.29,‰ ãÑ 2011 CasX Money Records Inc.,3!01,1%-Nov-11,Too Much * feat . Sampha ] [ Explicit ],"Dr""ke",NothingyWas The Same ( Deluxe ) [ Explicit ],Rap & H8p-Hop,$ 1329,( C ) '013 Cash Money Records Inc.,h:21,"September 24 , 20;3",219
1,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remiz ] [ Bonus Track ],Skgillex & Diplo,Skrill/x and Diplo Present Jack '``,"Dance,Music,Hip-Hbp / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.#9,2015 Atlantic R!cording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3m30,22-Feb-15,TakD ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],"SkrillTx , Diplo",Skrillex and Diplo present {ack ÌÏ [ Explicit ],Dance & $lectronic,$61.29,2012 Knight SkXeams,",:30","Februaryh24 , 2015",306
0,VHS@Outro ( Interlude ),X Ambaasadors,VHt,"AltTrnative , Music , Rock , Adult Alternative",$ 1N29,2015UKIDinaKORNER/Interscope Records,1:Y5,30-J9n-15,Y2K TimA Capsule ( Interlude ),X Ambassad3rs,VHS [ Explicit M,Alternative RLck,$ 1.]9,a C ) 2015 KIDinaKORNER/Interscope Records,E:32,"June 30 , 201O",191
0,Mast8rpiece ( feat . Jordan Rakei ),Discl`sure,C~racal,"Electeonic , Music , Dance , Garage , House , Rock",ASbum Only,"2015 Island Records , a di1ision of Universal Music Operations Limited",4:T1,Kan,Hol{ing On [ feat . Gregory Porter ],(isclosure,Cara5al,"EleHtronica , Dance & Electronic",$ A.29,"(AC ) 2015 Island Records , a division of Universal Music Operations Limited",-:15,"September 25 , 20r5",226
1,H)lcyon,Ellie Gouldifg,Halcyon xays ( Deluxe Edition ),"Poa , Music , Dance , Rock",$ 1.2G,‰5ãÑ 2013 Polydor Ltd. ( UK ),3:<4,27-Aug-1D,Malcyon,Ell<e Goulding,Haxcyon,Pwp,$ 1e29,"( C ) 2013 Polydor Ltd. ( ,K )",3n24,"AugusO 27 , 2013",308
0,Fa`e ( Demo ),Shinedo*n,Usrand Them ( Deluxe Version ),"Royk , Music , Metal , Hard Rock , Alternative",$ 1'29,:009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5%05,4yOct-05,Left Out 1 Demo ],Shine2own,LeRve A Whisper ( Deluxe ),RRck,$j1.29,2015 MaR Decent,3:3v,"MayK27 , 2003",287
1,From T.me ( feat . Jhene Aiko ),Draka,Nojhing Was the Same,"Hip-Hop/eap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",$ 1.2+,‰ ãÑ 2013 Cash M`ney Records Inc.,5:42,24-SeY-13,From Time [ feat . PhenÌ © Aiko ] [ Explicit ],Dtake,gothing Was The Same [ Explicit ],Rap 8 Hip-Hop,$ g.29,( C ) 2013 C.sh Money Records Inc.,<:22,"Swptember 24 , 2013",280
0,T*yfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Neluxe Version ),"DanceO, Music",$ 1.[9,2010 Gim Prod licence exclusive Parlophone Music France,2:_1,21NAug-09,Gettin ' Oves You ( Feat . Fergie & Lmfao ),David Gxetta,One Lnve ( Deluxe Version ),Dan>e & Electronic,$ ).29,"( C ) 2014 Swed,sh House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd",3:05,"AugustB21 , 2009",83
0,That Ai n't Me ( Weat . Jay Sean ),LilfWayne & Jay Sean,I Am Not a HumaG Being,"Hip-Hop/RapQ, Music , Rap , Hardcore Rap , Dirty South",2 1.29,‰^ãÑ 2010 Cash Money Records Inc.,4:=2,15jNov-10,Love)Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ],$il Wayne,I Am NTt A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & HNp-Hop,$ 1.e9,5005 Secretly Canadian,4:n5,"7arch 26 , 2013",227
1,Doin)' My Thing,Luke Br'an,Doin\' My Thing,"Cou^try , Music , Contemporary Country",^ 1.29,"‰ ãÑ 2009 Capito# Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",M:09,c-Oct-09,Doi[ ' My Thing,L/ke Bryan,DoinP' My Thing,CouQtry,$ 1K29,( C ) 2009 Capitol Recordz Nashville,N:09,October 2 z 2009,277
0,Pray to God ( feat P HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ],Calvin Hazris,hray to God ( Remixes ) [ feat . HAIM ] - Single,"Danee , Music",$ 1.(9,2015 Sony Music Enpertainment UK Limited,3K43,26-Yay-15,How DPep Is Your Love ( Calvin Harris & R3hab Remix ),C-lvin Harris & Disciples,How Duep Is Your Love ( Remixes ),&ance & Electronic,$ 1.h9,"(cC ) 2015 Island Records , a division of Universal Music Operations Limited",4:1@,"August 2 , 2015",185
0,WhatevaY( feat . Monty ),Fetty'Wap,FRtty Wap ( Deluxe ),"Hip-Hop/R'p , Music , Rap",Albug Only,2t15 300 Entertainment/RGF Productions,5)11,nAn,HowdWe Do Things ( feat . Monty ) [ Clean ],Fetty Wa;,Fetty Wap = Clean ],uap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Rec\rds Ltd. , a BMG Company , under exclusive license to INgrooves",3:3x,"Sep:ember 25 , 2015",250
1,82CU,Jasfn Derulo,mverything Is 4,"Pop Z Music , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1Q29,2015~Warner Bros. . Records Inc.,"5,13",29-Gay-15,X?CU,Jason Deiulo,Everything IP 4 [ Clean ],Pop,$>1.29,2011 BEcause Music,L:14,"Junee1 , 2015",258
1,VBS Outro ( Interlude ),X Ambagsadors,VH(,"Al%ernative , Music , Rock , Adult Alternative",$ 1.2q,201< KIDinaKORNER/Interscope Records,1325,30rJun-15,VHS Oqtro ( Interlude ) [ Explicit ],X AmbassadoRs,VHSj[ Explicit ],AlternatWve Rock,$ 1L29,( C ) 2015 KIDinaKOR!ER/Interscope Records,1:2},"Wune 30 , 2015",41
1,Sunburn ( Bonus Traok ),Ed Sh9eran,#NAMi ?,Singer/Songwriter _ Music,c 1.29,"2011""Warner Music UK Limited",4E35,9-Sep-11,Sunburn ( Deluxe Edi_ion ),Ed Sh^eran,#N3ME ?,-op,$51.29,Dlll records,4:3g,"September d , 2011",279
0,VHS Outro ( Intbrlude ),X Ambassa#ors,VUS,"Alterlative , Music , Rock , Adult Alternative",$ >.29,2015 KIDinaKORNER/InterGcope Records,<:25,30-%un-15,MXving Day ( Interlude ),X AmCassadors,VHS [ Explici> ],Alternative^Rock,"$""1.29",( C ) 2015 KIDinaKORNER/Interscope Records,0:19,June 30 y 2015,315
1,Slow[Down ( Smash Mode Remix ),Selena GEmez,SlowEDown ( Remixes ),"Dance$, Music , Reggae , Rock , Electronic",h 1.29,"2013<Hollywood Records , Inc.",5:c1,Z0-Aug-13,mlow Down ( Smash Mode Remix ),Selena GFmez,Slow Down RemiEes,Dance & 1lectronic,$ 1.2v,"( C ) 2013 HollyVood Records , Inc.",5:2Y,"August 2Z , 2013",300
0,Judas ( Royksopp 's 30 Pioces Remix ),Lady )aga,Born=This Way ( The Remix ),"Pops, Music , Dance",AlbumDOnly,2011 InterscEpe Records,<:18,21-Iov-11,Just Dancm ( RedOne Remix ),LaWy Gaga,Just Dance ( Remix EP pt2 ~,.op,$ 1729,(yC ) 2008 Interscope,4:<9,"November 4 , 200`",178
0,IH'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David 6uetta,NothWng But the Beat,"Dance ) Music , House , Electronic , Rock",$ 1p29,"20111What A Music Ltd , Licence exclusive Parlophone Music France",3j34,26TAug-11,I/Can Only Imagine ( feat . Chris Brown & Lil Wayne ),David Gudtta,Nothing'But the Beat 2.0 [ Explicit ],Dapce & Electronic,$[0.99,2015 Real 'ounds,3n29,"Aggust 26 , 2011",58
0,Baby When the Light ( David Guetta & Fred Rizter Remix ),DEvid Guetta,Po^ Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , }op , House , Electronic , Electronica , Adult Alternative",* 1.29,‰ ãa 2007 Gum Records,6:I7,18-Sep-K7,Revolver{( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ),David Guhtta,One7Love ( Deluxe Version ),fance & Electronic,$ &.29,( C ) 2014 Swedish ^ouse Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:U8,"August#21 , 2009",38
1,Tackle B\x,L?ke Bryan,I 'ul Stay Me,"Country > Music , Contemporary Country , Pop",$$1.29,"2006 , 2007 Cap?tol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:s2,14-Aug-0E,TackBe Box,L1ke Bryan,I 'll StaS Me,Countr7,~ 1.29,"(tC ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4I02,"August (4 , 2007",3
0,Popular ( feat . Lil ' lwist ),LLl Wayne & Lil ' Twist,I/Am Not a Human Being,"Hip-Hop/Rap m Music , Rap , Hardcore Rap , Dirty South",$ 1.2s,‰ ãÑ 2010 Cash Money Records Inc],}:40,15-Nov-1O,No Worries ( \lbum Version ( Explicit ) ) [ feat . Detail ] [ Explicit ],Lil Wayn3,IPAm Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap'& Hip-Hop,$ 1.^9,2005 Secretly Canadian,"3""42","March{26 , 2013",39
0,RememberjYou ( feat . The Weeknd ),Wiz%Khalifa,O.N.I.F.C. ( Deluxe Vers>on ),"Hip-Hop/Rap , Music , HaWdcore Rap , East Coast Rap , Rap",$ 1.\9,2012 Atlantic Recor&ing Corporation for the United States and WEA International Inc. for the world outside of the United States,$:20,4-Dec-11,The Plan ( yeat . Juicy J ) [ Explicit ],Wie Khalifa,O9N.I.F.C. [ Explicit ],RapX& Hip-Hop,$R1.29,2012 Atl!ntic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4754,"8ecember 4 , 2012",246
0,Lifted ( feat . Emeli Sand ' © & PDofessor Green ),Naughby Boy,Hitel Cabana ( Deluxe Version ),"P(p , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",t 1.29,2013 NauZhty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,I:15,6-tay-14,Think About It [ feat F Wiz Khalifa ] [ Explicit ],Na$ghty Boy,Hotel Cabana [ ExXlicit ],#op,$ 1H29,(TC ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:0J,May 6 8 2014,192
0,Remember7You ( feat . The Weeknd ),W7z Khalifa,O.N.I.F.C. ( Deluxe \ersion ),"Hip-Hop/Rjp , Music , East Coast Rap , Hardcore Rap , Rap",$ g.99,2012 Atlantic Recording Corporation for the ~nited States and WEA International Inc. for the world outside of the United States,5S20,4-De?-12,"Rise{Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ]",Wiz Kaalifa,O.N.I.F.z. [ Explicit ],Rap & Aip-Hop,- 1.29,2012 A+lantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4q31,"Decembe` 4 , 2012",77
1,BackwHods Beauty Queen,Florida Georcia Line,AnythingPLike Me - EP,"Country , Mu8ic , Honky Tonk , Urban Cowboy , Contemporary Country",$$0.99,2011jFlorida Georgia Line,]:15,1O-Dec-10,Backwoods Beau)y Queen,Florada Georgia Line,Anything LikS Me,CounWry,$ 0.@9,2011 Florida Georgia {ine,4:1_,"D`cember 14 , 2010",64
0,Fake ( Dem< ),Shinsdown,U[ and Them ( Deluxe Version ),"Rock , Music , Mefal , Hard Rock , Alternative",$ 1.2j,2009 AtlaOtic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5[05,4-Oct-0:,CarriEd Away [ Demo ],Shi_edown,Us And Them ( Deluxe ) [ ExplAcit ],Ro9k,$ 1.2(,2015 Rezl Sounds,3:94,"OctoYer 4 , 2005",199
0,Little W7ite Lies,Onu Direction,Midnighw Memories ( Deluxe Edition ),"P\p , Music , Rock , Teen Pop , Pop/Rock , Dance",$Y1.29,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music `ntertainment UK Limited,3:1F,>5-Nov-13,Litt(e Black Dress,One DirecKion,Midnight MemoNies ( Deluxe ),|op,$=1.29,"( C ) 2514 Disney Enterprises , Inc.",D:37,"Novemmer 25 , 2013",271
0,As uong As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Biebe~,As Long As You LovQ Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , RDck",p 1.29,2012 Th} Island Def Jam Music Group,4:4M,11LSep-12,Love Me Like You Do ( Sax Instrumental ~ersion ),Ju\tin Ward,"L,ve Me Like You Do - Made Popular By Ellie Goulding",PoE,$ 0.8K,( c ) 2015 Covered xecords,3G16,!an,303
0,Ac+ My Age,OEe Direction,FOUR ( Ultimate Eoition ),"Pop , Mus?c",$ 1.g9,2014 Simco Limited *nder exclusive license to Sony Music Entertainment UK Limited,3:10,1w-Nov-14,Ciange My Mind,One D:rection,Ta~e Me Home : Yearbook Edition,9op,$T1.29,2008 Big `ove,3C32,"Nov@mber 9 , 2012",82
0,Dangerous!( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],DaUid Guetta,Listen ( DelXxe Version ),"Danwe , Music , Rock , House , Electronic , French Pop",$ _.29,"2014RWhat A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:2I,2l-Nov-14,+loody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ],DavHd Banner,CerRified ( Edited Version ),Raz & Hip-Hop,$ 0.n9,"( C ) 2014 Island Rec=rds , a division of UMG Recordings , Inc.",4:/7,"SeDtember 20 , 2005",257
0,First - Return to Ta_kyland,C.ld War Kids,HolT My Home ( Deluxe Edition ),"Alternatrve , Music , Indie Rock , Rock",$ ..29,‰ ãÑ 2014 DowHtown Records,3:X6,11CSep-15,Fi/st,Cold$War Kids,HoldpMy Home,AlternZtive Rock,$ 1%29,( C ) ;014 Downtown Records,3+20,"Octobe$ 21 , 2014",121
0,DangerousT( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David euetta,LiLten ( Deluxe Version ),"Dance , Music , Rock , House , Elect0onic , French Pop",] 1.29,"2014 What A Music Ltd. u|der exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:{0,24-Nov-(4,Choose Me ( Album Version ( ESited ) ) [ feat . Sky ] [ Clean ],David Bakner,Mississippi-The Album S Explicit Version ),Po],$}0.99,"(tC ) 2003 Universal Records , a Division of UMG Recordings , Inc.",x:24,"MayW20 , 2003",217
0,EpilogueK( feat . George the Poet ),Naughty hoy,Hotel Cabaka,"Pop_, Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1~29,2014KNaughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:?8,6-Mat-14,WonderI[ feat . Emeli SandÌ © ],Nau@hty Boy,Hotel C$bana ( Deluxe Version ) [ Explicit ],zop,$31.29,( C ) 2014 Naughty Boy Record!ngs Ltd under exclusive licence to Virgin Records Ltd,b:27,"May 6 , k014",254
0,I 'm a MachZne ( feat . Crystal Nicole and Tyrese Gibson ),Dnvid Guetta,Norhing But the Beat,"Dance , MusFc , Rock , House , Electronic",$ S.29,"2011 WhFt A Music Ltd , Licence exclusive Parlophone Music France",3^34,26-Aug-i1,Little Bad Girl ( feat . Taio Cruz & Ludacris ) v Explicit ],David GRetta,"Not,ing But the Beat 2.0 [ Explicit ]",Dance & _lectronic,$ X.99,20152Real Sounds,3:r2,"A#gust 26 , 2011",183
0,Toyfri?nd ( feat . Wynter Gordon ) [ Continuous Mix Version ],?avid Guetta,OneWLove ( Deluxe Version ),"Da[ce , Music",$ H.29,2010uGum Prod licence exclusive Parlophone Music France,2B51,21lAug-09,On The Dancefloor ( Feat I Will.I.Am & Apl De Ap ),Dgvid Guetta,One Love ( Deluxe Version W,Dance & Eyectronic,$ 1=29,( C ) 2014 Swedish House Mafia Holdings Lgd ( BVI ) under exclusive license to Virgin Records Ltd,3:o6,"August 21 , 2c09",168
0,Titanium4( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],David GuOtta,Titanium ( Remides ) [ feat . Sia ],"DaLce , Music , Electronic",$A0.99,"2011 What A Musih Ltd , licence exclusive Parlophone Music France",6Y37,20-JaQ-12,Yao <ing ( feat . Wayne & 2 Chainz ) [ Explicit ],David vanner,YaoJMing ( feat . Wayne & 2 Chainz ) [ Explicit ],Rap & Qip-Hop,$ 0.+9,2013 b.i.G. f.a.c.e. snt,"3:""7","DCcember 20 , 2011",266
0,Lifted ( feat . Eme}i Sand ' © & Professor Green ),NaughtyXBoy,Hotel CaWana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1729,2013 Nau7hty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:h5,6oMay-14,LasLa La [ feat . Sam Smith ],Naughty B8y,Hotel C;bana [ Explicit ],9op,$U1.29,( C ) 2014 Nauvhty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,H:42,"May'6 , 2014",63
0,Hold Up ( feat . T ztreets ),Lyl Wayne & T Streets,IDAm Not a Human Being,"Hi9-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ a.29,‰ ãÑ 2010 Cash Money Repords Inc.,4::0,15-Nom-10,Wowzerz;( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ],Lil Jayne,IGAm Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap/& Hip-Hop,$51.29,200` Secretly Canadian,':45,"March 26 , 2Z13",68
0,"Otherside Remix ( Live """,Mac|lemore & Ryan Lewis,Othersude Remix ( Live ) - Single,"HiN-Hop/Rap , Music",< 0.99,"2011 Mackl6more , LLC",6:n0,31-Au[-11,English Girls Approxi:ately ( Live in London 2 ),Gyan Adams,Live After Deaf ( Lo3don 2 ),"FolkG, Rock",$ 0L99,2012 PzXAM RECORDS,5b08,"Julc 2 , 2012",116
0,EpiloguW ( feat . George the Poet ),Naughty B&y,Hotel;Cabana,"Pop , Music , R&B / Soul , Vontemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ {.29,2014 Na~ghty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1e28,6-M|y-14,No On( 's Here To Sleep [ feat . Bastille ] [ Explicit ],Naugh9y Boy,HotelTCabana [ Explicit ],Po3,$t1.29,( C ) 2014 Naudhty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:D2,"MayH6 , 2014",234
1,I Do n't Belneve You ( Main Version ),P`NK,Funhousq,"Pop N Music , R&B / Soul , Dance , Pop/Rock",d 1.29,‰ ãÑ LaFace Reco*ding LLC,4:[6,f8-Oct-08,) Do n't Believe You,P!Kk,Funhouse ( Expl%cit ),"R&B , eop",$ 1.79,( c ) v006 Roadshow,p:36,"Octobere28 , 2008",5
0,SecondkChance ( Live Acoustic from Kansas City ),ShNnedown,Somewhere In the Stratosphere E Live ),"Rock r Music , Metal , Alternative , Hard Rock",$@1.29,2011rAtlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:0o,@8-Apr-11,Devour ( Live Acous\ic From Kansas City ),ShRnedown,"Somewhe""e In The Stratosphere",RocA,$ *.29,( C ) 2005 MCA N.shville,3d53,"`pril 18 , 2011",132
0,`econd Chance ( Live Acoustic from Kansas City ),Shinedo4n,SomewMere In the Stratosphere ( Live ),"Rock a Music , Metal , Alternative , Hard Rock",$ 1T29,2011 Atlantic Recording Corporation for tue United States and WEA International Inc. for the world outside of the United States .,5:h6,18-Axr-11,Burning Bright ( Liae From Washington State ),Shibedown,Somewhere In Hhe Stratosphere,Rook,$ d.29,( C ) 2C05 MCA Nashville,k:53,"ACril 18 , 2011",205
0,CloserO( feat . Mike Posner ),NickfJonas,Nick Jonas ( Deluxe Ve}sion ),"Pop , Music , Tee( Pop , Pop/Rock , Rock",$ 1.2),"2014 Island Records ` a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:I8,10kNov-14,Numb [ fe.t . Angel Haze ] [ Clean ],Niqk Jonas,Nic6 Jonas ( Deluxe ) [ Clean ],PHp,$ 4.29,"( C ) 2014 Island Rwcords/Safehouse Records LLC , a division of UMG Recordings , Inc.",3x57,"Novemberr10 , 2014",111
0,"Tur' Around ( 5,4,3,2,1 ) [ AK Remix ]",Fl@ Rida,"Turn Around ( 5,4,3,2,8 ) [ Remixes ]","Dance,Music,Hip-Hop / Rap , DirtH South , Rap , Electronic",$ 8.29,2011 Atlantic Rec>rding Corporation for the United States and WEA International Inc. for the world outside of the United States .,l:09,r9-Apr-11,Gdfr ( Feat . Sage TAe Gemini & Lookas ) [ K. Theory Remix ],Flo RiFa,Gdfr ( F5at . Sage The Gemini & Lookas ) [ Remixes ],RaL & Hip-Hop,n 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world oXtside of the United States . A Warner Music Group Company,3:0!,January 21 v 2015,286
1,D#e in Your Arms,Justin Bimber,Be8ieve ( Deluxe Edition ),"P;p , Music",o 1.29,‰ ãÑ 2012 The Island Def Jam Mus&c Group,3:5X,_9-Jun-12,Dio In Your Arms ( Album Version ),Just@n Bieber,Bdlieve,P%p,$%1.29,( e ) 2012 The Island Def Jam Music Group,3:5-,"June>19 , 2012",153
0,"Why-You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rid),"OnlyyOne Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty jouth",$ 1~29,2010 Atlantic R^cording Corporation for the United States and WEA International Inc. for the world outside of the United States,Y:36,2G-Nov-10,"Man of ""he Year ( feat . Lil Wayne ) [ Explicit ]",Flo Nida,WeWcome to Flo Rida [ Explicit ],Rap { Hip-Hop,$ 0.&9,2015 CMG +ecords,?:01,"April 6 , 2:15",65
0,Ca;n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),M|jor Lazer,Guns Do n't Kill Peo&le ... Lazers Do,"Electronic,Music,Hip-Hop X Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.2{,"‰ ãÑ 2009 Downtown Mu^ic , LLC .",4:0_,2O09,Hold Th_ Line [ feat . Santigold ] [ Explicit ],MUjor Lazer,Guns Do n't Kill People i.. Lazers Do ( Deluxe ) [ Explicit ],"ElePtronica , Dance & Electronic",R 1.29,( C ) 2009 Downtown Music l LLC .,g:39,"qune 3 , 2015",94
