ltable_id,rtable_id,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
423,1170,0,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft ( r ) works suite 2005,,99.99,541
816,1170,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft ( r ) works suite 2005,,99.99,542
574,3204,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) project 2002,,329.99,543
113,3204,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft ( r ) project 2002,,329.99,544
371,3204,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project 2002,,329.99,545
474,3204,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) project 2002,,329.99,546
490,3204,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) project 2002,,329.99,547
518,3204,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) project 2002,,329.99,548
1145,3204,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) project 2002,,329.99,549
522,3204,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) project 2002,,329.99,550
606,3204,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) project 2002,,329.99,551
541,3204,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) project 2002,,329.99,552
146,3204,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) project 2002,,329.99,553
497,3204,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) project 2002,,329.99,554
823,3204,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project 2002,,329.99,555
614,3204,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) project 2002,,329.99,556
547,3204,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) project 2002,,329.99,557
578,3204,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) project 2002,,329.99,558
605,3204,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) project 2002,,329.99,559
87,3204,0,microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,microsoft ( r ) project 2002,,329.99,560
574,3029,1,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft mappoint 2006 with gps locator ( pc ),,349.99,561
518,3029,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,562
1145,3029,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,563
823,3029,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,564
644,3029,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microsoft mappoint 2006 with gps locator ( pc ),,349.99,565
519,3029,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft mappoint 2006 with gps locator ( pc ),,349.99,566
614,3029,0,microsoft works suite 2006,microsoft,99.0,microsoft mappoint 2006 with gps locator ( pc ),,349.99,567
605,3029,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,568
469,3029,0,ae mappoint 2006 cd,microsoft corp,49.95,microsoft mappoint 2006 with gps locator ( pc ),,349.99,569
145,3029,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,570
574,1075,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) excel 2007,,109.99,571
113,1075,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft ( r ) excel 2007,,109.99,572
604,1075,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) excel 2007,,109.99,573
371,1075,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) excel 2007,,109.99,574
587,1075,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) excel 2007,,109.99,575
474,1075,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) excel 2007,,109.99,576
490,1075,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) excel 2007,,109.99,577
225,1075,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99,578
1145,1075,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) excel 2007,,109.99,579
522,1075,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) excel 2007,,109.99,580
146,1075,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) excel 2007,,109.99,581
781,1075,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99,582
511,1075,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft ( r ) excel 2007,,109.99,583
614,1075,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) excel 2007,,109.99,584
547,1075,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) excel 2007,,109.99,585
605,1075,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99,586
723,1075,0,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,microsoft ( r ) excel 2007,,109.99,587
574,2195,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,588
604,2195,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,589
371,2195,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,590
773,2195,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,591
225,2195,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,592
1177,2195,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,593
1145,2195,1,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,594
606,2195,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,595
858,2195,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,596
541,2195,0,microsoft onenote 2007,microsoft,99.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,597
348,2195,0,microsoft office & windows training,topics entertainment,29.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,598
781,2195,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,599
823,2195,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,600
605,2195,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,601
501,2195,0,microsoft digital image suite plus [ lb ],microsoft software,129.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,602
1215,2195,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,603
574,3091,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) word 2007,,109.99,604
113,3091,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft ( r ) word 2007,,109.99,605
604,3091,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) word 2007,,109.99,606
371,3091,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) word 2007,,109.99,607
587,3091,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) word 2007,,109.99,608
474,3091,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) word 2007,,109.99,609
518,3091,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) word 2007,,109.99,610
225,3091,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,109.99,611
522,3091,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) word 2007,,109.99,612
606,3091,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) word 2007,,109.99,613
858,3091,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) word 2007,,109.99,614
541,3091,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) word 2007,,109.99,615
146,3091,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) word 2007,,109.99,616
781,3091,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,109.99,617
823,3091,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) word 2007,,109.99,618
511,3091,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft ( r ) word 2007,,109.99,619
614,3091,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) word 2007,,109.99,620
547,3091,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) word 2007,,109.99,621
605,3091,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,109.99,622
423,3091,0,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft ( r ) word 2007,,109.99,623
171,3091,0,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft ( r ) word 2007,,109.99,624
574,2877,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft office outlook 2007,,109.95,625
93,2877,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office outlook 2007,,109.95,626
587,2877,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft office outlook 2007,,109.95,627
773,2877,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office outlook 2007,,109.95,628
225,2877,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft office outlook 2007,,109.95,629
1145,2877,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office outlook 2007,,109.95,630
522,2877,0,microsoft visio standard 2007,microsoft,259.95,microsoft office outlook 2007,,109.95,631
606,2877,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office outlook 2007,,109.95,632
476,2877,0,ae outlook 2007 win32,microsoft corp,,microsoft office outlook 2007,,109.95,633
614,2877,0,microsoft works suite 2006,microsoft,99.0,microsoft office outlook 2007,,109.95,634
578,2877,0,microsoft office excel 2007,microsoft,229.95,microsoft office outlook 2007,,109.95,635
574,1207,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) works suite 2006,,99.99,636
371,1207,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) works suite 2006,,99.99,637
225,1207,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) works suite 2006,,99.99,638
1145,1207,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) works suite 2006,,99.99,639
606,1207,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) works suite 2006,,99.99,640
541,1207,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) works suite 2006,,99.99,641
146,1207,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) works suite 2006,,99.99,642
781,1207,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) works suite 2006,,99.99,643
614,1207,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) works suite 2006,,99.99,644
547,1207,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) works suite 2006,,99.99,645
578,1207,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) works suite 2006,,99.99,646
605,1207,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) works suite 2006,,99.99,647
423,1207,0,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft ( r ) works suite 2006,,99.99,648
501,1207,0,microsoft digital image suite plus [ lb ],microsoft software,129.95,microsoft ( r ) works suite 2006,,99.99,649
1215,1207,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft ( r ) works suite 2006,,99.99,650
574,2316,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft powerpoint 2004 software mac apple & mac software,,228.95,651
371,2316,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,652
518,2316,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,653
225,2316,1,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,654
1145,2316,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,655
606,2316,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,656
781,2316,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,657
823,2316,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95,658
574,2480,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft b21-00806 ae mappoint 2006 cd,,50.39,659
225,2480,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39,660
858,2480,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39,661
541,2480,0,microsoft onenote 2007,microsoft,99.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39,662
146,2480,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft b21-00806 ae mappoint 2006 cd,,50.39,663
781,2480,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39,664
823,2480,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39,665
519,2480,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39,666
614,2480,0,microsoft works suite 2006,microsoft,99.0,microsoft b21-00806 ae mappoint 2006 cd,,50.39,667
578,2480,0,microsoft office excel 2007,microsoft,229.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39,668
605,2480,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39,669
469,2480,1,ae mappoint 2006 cd,microsoft corp,49.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39,670
250,2839,0,adobe after effects professional 7.0,adobe,999.0,adobe flash cs3 professional ( mac ),,699.0,671
1111,2839,0,apple final cut studio 2 ( mac ),apple,1299.0,adobe flash cs3 professional ( mac ),,699.0,672
772,2839,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe flash cs3 professional ( mac ),,699.0,673
606,2839,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe flash cs3 professional ( mac ),,699.0,674
333,2839,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe flash cs3 professional ( mac ),,699.0,675
654,2839,0,acrobat professional 8 ( windows ),adobe,273.0,adobe flash cs3 professional ( mac ),,699.0,676
876,2839,0,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe flash cs3 professional ( mac ),,699.0,677
1293,2839,0,systemsuite 8 professional,individual software,49.99,adobe flash cs3 professional ( mac ),,699.0,678
1262,2839,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash cs3 professional ( mac ),,699.0,679
30,2839,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe flash cs3 professional ( mac ),,699.0,680
287,2839,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe flash cs3 professional ( mac ),,699.0,681
265,2839,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe flash cs3 professional ( mac ),,699.0,682
6,2839,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe flash cs3 professional ( mac ),,699.0,683
642,2839,1,adobe flash pro cs3 [ mac ],adobe,699.0,adobe flash cs3 professional ( mac ),,699.0,684
866,2839,0,system care professional,avanquest,49.95,adobe flash cs3 professional ( mac ),,699.0,685
270,2839,0,adobe acrobat 7.0 professional,adobe,449.99,adobe flash cs3 professional ( mac ),,699.0,686
508,2839,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe flash cs3 professional ( mac ),,699.0,687
250,362,0,adobe after effects professional 7.0,adobe,999.0,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,688
951,362,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,689
333,362,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,690
654,362,0,acrobat professional 8 ( windows ),adobe,273.0,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,691
1251,362,0,adobe acrobat standard 8.0,adobe,449.99,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,692
270,362,0,adobe acrobat 7.0 professional,adobe,449.99,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,693
250,352,0,adobe after effects professional 7.0,adobe,999.0,adobe cs3 flash professional,,724.99,694
557,352,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 flash professional,,724.99,695
1148,352,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe cs3 flash professional,,724.99,696
333,352,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe cs3 flash professional,,724.99,697
229,352,0,vcomm system suite professional 7,avanquest,49.95,adobe cs3 flash professional,,724.99,698
287,352,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe cs3 flash professional,,724.99,699
897,352,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 flash professional,,724.99,700
1021,352,0,resumemaker professional 12.0,individual software,29.99,adobe cs3 flash professional,,724.99,701
6,352,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe cs3 flash professional,,724.99,702
642,352,1,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 flash professional,,724.99,703
1190,352,0,punch ! professional home design,punch ! software,89.99,adobe cs3 flash professional,,724.99,704
27,352,0,i copy dvds 2 professional edition,me-too-software,69.99,adobe cs3 flash professional,,724.99,705
883,352,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 flash professional,,724.99,706
866,352,0,system care professional,avanquest,49.95,adobe cs3 flash professional,,724.99,707
930,352,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 flash professional,,724.99,708
270,352,0,adobe acrobat 7.0 professional,adobe,449.99,adobe cs3 flash professional,,724.99,709
15,352,0,omnioutliner professional 3.0,csdc,69.95,adobe cs3 flash professional,,724.99,710
250,355,0,adobe after effects professional 7.0,adobe,999.0,adobe cs3 after effects,,1025.99,711
1118,355,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 after effects,,1025.99,712
333,355,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe cs3 after effects,,1025.99,713
452,355,0,adobe after effects cs3,adobe,999.0,adobe cs3 after effects,,1025.99,714
265,355,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 after effects,,1025.99,715
6,355,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe cs3 after effects,,1025.99,716
642,355,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 after effects,,1025.99,717
620,355,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 after effects,,1025.99,718
930,355,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 after effects,,1025.99,719
803,355,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe cs3 after effects,,1025.99,720
1273,355,0,adobe soundbooth cs3,adobe,199.0,adobe cs3 after effects,,1025.99,721
250,192,0,adobe after effects professional 7.0,adobe,999.0,adobe cs3 flash professional upgrade,,205.99,722
892,192,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 flash professional upgrade,,205.99,723
135,192,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,adobe cs3 flash professional upgrade,,205.99,724
490,192,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,adobe cs3 flash professional upgrade,,205.99,725
1148,192,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe cs3 flash professional upgrade,,205.99,726
553,192,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 flash professional upgrade,,205.99,727
572,192,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 flash professional upgrade,,205.99,728
333,192,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe cs3 flash professional upgrade,,205.99,729
593,192,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 flash professional upgrade,,205.99,730
837,192,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 flash professional upgrade,,205.99,731
516,192,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 flash professional upgrade,,205.99,732
1293,192,0,systemsuite 8 professional,individual software,49.99,adobe cs3 flash professional upgrade,,205.99,733
229,192,0,vcomm system suite professional 7,avanquest,49.95,adobe cs3 flash professional upgrade,,205.99,734
615,192,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 flash professional upgrade,,205.99,735
287,192,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe cs3 flash professional upgrade,,205.99,736
90,192,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe cs3 flash professional upgrade,,205.99,737
465,192,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 flash professional upgrade,,205.99,738
1021,192,0,resumemaker professional 12.0,individual software,29.99,adobe cs3 flash professional upgrade,,205.99,739
910,192,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 flash professional upgrade,,205.99,740
642,192,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 flash professional upgrade,,205.99,741
1190,192,0,punch ! professional home design,punch ! software,89.99,adobe cs3 flash professional upgrade,,205.99,742
620,192,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 flash professional upgrade,,205.99,743
504,192,0,adobe audition 2.0 upgrade,adobe,129.0,adobe cs3 flash professional upgrade,,205.99,744
15,192,0,omnioutliner professional 3.0,csdc,69.95,adobe cs3 flash professional upgrade,,205.99,745
250,2792,0,adobe after effects professional 7.0,adobe,999.0,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,746
1176,2792,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,747
1148,2792,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,748
333,2792,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,749
512,2792,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,750
654,2792,0,acrobat professional 8 ( windows ),adobe,273.0,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,751
27,2792,0,i copy dvds 2 professional edition,me-too-software,69.99,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,752
852,2792,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,753
270,2792,0,adobe acrobat 7.0 professional,adobe,449.99,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,754
250,1188,0,adobe after effects professional 7.0,adobe,999.0,system care ? professional,,49.99,755
753,1188,0,microsoft office & windows training professional,topics entertainment,49.95,system care ? professional,,49.99,756
654,1188,0,acrobat professional 8 ( windows ),adobe,273.0,system care ? professional,,49.99,757
1293,1188,0,systemsuite 8 professional,individual software,49.99,system care ? professional,,49.99,758
229,1188,0,vcomm system suite professional 7,avanquest,49.95,system care ? professional,,49.99,759
618,1188,0,pop-up stopper professional,panicware,29.99,system care ? professional,,49.99,760
1190,1188,0,punch ! professional home design,punch ! software,89.99,system care ? professional,,49.99,761
852,1188,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,system care ? professional,,49.99,762
1019,1188,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,system care ? professional,,49.99,763
270,1188,0,adobe acrobat 7.0 professional,adobe,449.99,system care ? professional,,49.99,764
118,1188,0,crystal reports xi professional edition,business objects,495.0,system care ? professional,,49.99,765
15,1188,0,omnioutliner professional 3.0,csdc,69.95,system care ? professional,,49.99,766
250,312,0,adobe after effects professional 7.0,adobe,999.0,sibelius sibelius photoscore professional 4,,145.7,767
1293,312,0,systemsuite 8 professional,individual software,49.99,sibelius sibelius photoscore professional 4,,145.7,768
1021,312,0,resumemaker professional 12.0,individual software,29.99,sibelius sibelius photoscore professional 4,,145.7,769
1190,312,0,punch ! professional home design,punch ! software,89.99,sibelius sibelius photoscore professional 4,,145.7,770
852,312,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,sibelius sibelius photoscore professional 4,,145.7,771
1005,312,0,sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius photoscore professional 4,,145.7,772
250,1183,0,adobe after effects professional 7.0,adobe,999.0,web easy ( r ) professional 6,,49.99,773
606,1183,0,microsoft office 2004 professional ( mac ),microsoft,499.99,web easy ( r ) professional 6,,49.99,774
1264,1183,0,punch ! professional home design suite,punch ! software,69.99,web easy ( r ) professional 6,,49.99,775
1293,1183,0,systemsuite 8 professional,individual software,49.99,web easy ( r ) professional 6,,49.99,776
287,1183,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,web easy ( r ) professional 6,,49.99,777
1190,1183,0,punch ! professional home design,punch ! software,89.99,web easy ( r ) professional 6,,49.99,778
866,1183,0,system care professional,avanquest,49.95,web easy ( r ) professional 6,,49.99,779
1019,1183,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,web easy ( r ) professional 6,,49.99,780
270,1183,0,adobe acrobat 7.0 professional,adobe,449.99,web easy ( r ) professional 6,,49.99,781
23,1183,0,the printshop 20 professional publisher,broderbund,69.99,web easy ( r ) professional 6,,49.99,782
235,1183,0,pdf converter professional v4 english,nuance communications inc.,99.99,web easy ( r ) professional 6,,49.99,783
250,891,0,adobe after effects professional 7.0,adobe,999.0,microspot macdraft professional edition,,249.99,784
135,891,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,microspot macdraft professional edition,,249.99,785
632,891,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microspot macdraft professional edition,,249.99,786
753,891,0,microsoft office & windows training professional,topics entertainment,49.95,microspot macdraft professional edition,,249.99,787
951,891,1,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot macdraft professional edition,,249.99,788
586,891,0,quickbooks premier professional services edition 2007,intuit,399.95,microspot macdraft professional edition,,249.99,789
606,891,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microspot macdraft professional edition,,249.99,790
