ltable_ele,ltable_label,ltable_lat,ltable_lon,ltable_ontology,rtable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,alteredAttributes,originalRightId
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,-73.4083,http://rdf.freebase.com/,"('ele', 'label')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,-73.4083,http://rdf.freebase.com/,"('label', 'lat')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,55.95,http://rdf.freebase.com/,"('label', 'lon')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,-73.4083,http://rdf.freebase.com/,"('label', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,-73.4083,http://rdf.freebase.com/,"('ele', 'label', 'lat')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,55.95,http://rdf.freebase.com/,"('ele', 'label', 'lon')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,-73.4083,http://rdf.freebase.com/,"('ele', 'label', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,"('label', 'lat', 'lon')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,-73.4083,http://rdf.freebase.com/,"('label', 'lat', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,55.95,http://rdf.freebase.com/,"('label', 'lon', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'lon')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,-73.4083,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,41.1175,55.95,http://rdf.freebase.com/,"('ele', 'label', 'lon', 'ontology')",0@59
,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,"('label', 'lat', 'lon', 'ontology')",0@59
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-73.4079,http://data.nytimes.com/,"('label',)",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-73.4079,http://data.nytimes.com/,"('ele', 'label')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-73.4079,http://data.nytimes.com/,"('label', 'lat')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-74.0114,http://data.nytimes.com/,"('label', 'lon')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-73.4079,http://rdf.freebase.com/,"('label', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-73.4079,http://data.nytimes.com/,"('ele', 'label', 'lat')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-74.0114,http://data.nytimes.com/,"('ele', 'label', 'lon')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-73.4079,http://rdf.freebase.com/,"('ele', 'label', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-74.0114,http://data.nytimes.com/,"('label', 'lat', 'lon')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-73.4079,http://rdf.freebase.com/,"('label', 'lat', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-74.0114,http://rdf.freebase.com/,"('label', 'lon', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-74.0114,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-73.4079,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,41.1176,-74.0114,http://rdf.freebase.com/,"('ele', 'label', 'lon', 'ontology')",1@58
,"Norwalk, Connecticut",,,http://dbpedia.org/,,red hook brooklyn,40.6765,-74.0114,http://rdf.freebase.com/,"('label', 'lat', 'lon', 'ontology')",1@58
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,0.0753,http://dbpedia.org/,"('label',)",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,0.0753,http://dbpedia.org/,"('ele', 'label')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,0.0753,http://dbpedia.org/,"('label', 'lat')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,24.7535,http://dbpedia.org/,"('label', 'lon')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,0.0753,http://data.nytimes.com/,"('label', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,0.0753,http://dbpedia.org/,"('ele', 'label', 'lat')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,24.7535,http://dbpedia.org/,"('ele', 'label', 'lon')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,0.0753,http://data.nytimes.com/,"('ele', 'label', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,24.7535,http://dbpedia.org/,"('label', 'lat', 'lon')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,0.0753,http://data.nytimes.com/,"('label', 'lat', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,24.7535,http://data.nytimes.com/,"('label', 'lon', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,24.7535,http://dbpedia.org/,"('ele', 'label', 'lat', 'lon')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,0.0753,http://data.nytimes.com/,"('ele', 'label', 'lat', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),49.36,24.7535,http://data.nytimes.com/,"('ele', 'label', 'lon', 'ontology')",1@3789
,deauville,49.3592,0.0714,http://rdf.freebase.com/,,Tallinn (Estonia),59.437,24.7535,http://data.nytimes.com/,"('label', 'lat', 'lon', 'ontology')",1@3789
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,0.0714,http://rdf.freebase.com/,"('label',)",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,0.0714,http://rdf.freebase.com/,"('ele', 'label')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,0.0714,http://rdf.freebase.com/,"('label', 'lat')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,,http://rdf.freebase.com/,"('label', 'lon')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,0.0714,http://dbpedia.org/,"('label', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,0.0714,http://rdf.freebase.com/,"('ele', 'label', 'lat')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,,http://rdf.freebase.com/,"('ele', 'label', 'lon')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,0.0714,http://dbpedia.org/,"('ele', 'label', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,,http://rdf.freebase.com/,"('label', 'lat', 'lon')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,0.0714,http://dbpedia.org/,"('label', 'lat', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,,http://dbpedia.org/,"('label', 'lon', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'lon')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,0.0714,http://dbpedia.org/,"('ele', 'label', 'lat', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",49.3592,,http://dbpedia.org/,"('ele', 'label', 'lon', 'ontology')",0@1221
,Deauville,49.36,0.0753,http://dbpedia.org/,,"Santiago, Chile",,,http://dbpedia.org/,"('label', 'lat', 'lon', 'ontology')",0@1221
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,24.7535,http://data.nytimes.com/,"('label',)",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,24.7535,http://data.nytimes.com/,"('ele', 'label')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,24.7535,http://data.nytimes.com/,"('label', 'lat')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,0.0753,http://data.nytimes.com/,"('label', 'lon')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,24.7535,http://dbpedia.org/,"('label', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,24.7535,http://data.nytimes.com/,"('ele', 'label', 'lat')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,0.0753,http://data.nytimes.com/,"('ele', 'label', 'lon')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,24.7535,http://dbpedia.org/,"('ele', 'label', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,0.0753,http://data.nytimes.com/,"('label', 'lat', 'lon')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,24.7535,http://dbpedia.org/,"('label', 'lat', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,0.0753,http://dbpedia.org/,"('label', 'lon', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,0.0753,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,24.7535,http://dbpedia.org/,"('ele', 'label', 'lat', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,59.437,0.0753,http://dbpedia.org/,"('ele', 'label', 'lon', 'ontology')",0@1625
,Tallinn,59.437,24.7535,http://sws.geonames.org/,,Deauville,49.36,0.0753,http://dbpedia.org/,"('label', 'lat', 'lon', 'ontology')",0@1625
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,5.3772,http://rdf.freebase.com/,"('label',)",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,5.3772,http://rdf.freebase.com/,"('ele', 'label')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,5.3772,http://rdf.freebase.com/,"('label', 'lat')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,-71.9781,http://rdf.freebase.com/,"('label', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,5.3772,http://data.nytimes.com/,"('label', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,5.3772,http://rdf.freebase.com/,"('ele', 'label', 'lat')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,-71.9781,http://rdf.freebase.com/,"('ele', 'label', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,5.3772,http://data.nytimes.com/,"('ele', 'label', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,-71.9781,http://rdf.freebase.com/,"('label', 'lat', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,5.3772,http://data.nytimes.com/,"('label', 'lat', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,-71.9781,http://data.nytimes.com/,"('label', 'lon', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,-71.9781,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,5.3772,http://data.nytimes.com/,"('ele', 'label', 'lat', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),43.2975,-71.9781,http://data.nytimes.com/,"('ele', 'label', 'lon', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Cuzco (Peru),-13.5183,-71.9781,http://data.nytimes.com/,"('label', 'lat', 'lon', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,5.3772,http://rdf.freebase.com/,"('label',)",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,5.3772,http://rdf.freebase.com/,"('ele', 'label')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,5.3772,http://rdf.freebase.com/,"('label', 'lat')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,108.942,http://rdf.freebase.com/,"('label', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,5.3772,http://rdf.freebase.com/,"('label', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,5.3772,http://rdf.freebase.com/,"('ele', 'label', 'lat')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,108.942,http://rdf.freebase.com/,"('ele', 'label', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,5.3772,http://rdf.freebase.com/,"('ele', 'label', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,108.942,http://rdf.freebase.com/,"('label', 'lat', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,5.3772,http://rdf.freebase.com/,"('label', 'lat', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,108.942,http://rdf.freebase.com/,"('label', 'lon', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,108.942,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'lon')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,5.3772,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,43.2975,108.942,http://rdf.freebase.com/,"('ele', 'label', 'lon', 'ontology')",1@3151
,Marseille (France),43.3,5.4,http://data.nytimes.com/,,xian,34.2683,108.942,http://rdf.freebase.com/,"('label', 'lat', 'lon', 'ontology')",1@3151
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,5.4,http://data.nytimes.com/,"('label',)",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,5.4,http://data.nytimes.com/,"('ele', 'label')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,5.4,http://data.nytimes.com/,"('label', 'lat')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,-68.2167,http://data.nytimes.com/,"('label', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,5.4,http://data.nytimes.com/,"('label', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,5.4,http://data.nytimes.com/,"('ele', 'label', 'lat')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,-68.2167,http://data.nytimes.com/,"('ele', 'label', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,5.4,http://data.nytimes.com/,"('ele', 'label', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,-68.2167,http://data.nytimes.com/,"('label', 'lat', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,5.4,http://data.nytimes.com/,"('label', 'lat', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,-68.2167,http://data.nytimes.com/,"('label', 'lon', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,-68.2167,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,5.4,http://data.nytimes.com/,"('ele', 'label', 'lat', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),43.3,-68.2167,http://data.nytimes.com/,"('ele', 'label', 'lon', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,San Pedro de Atacama (Chile),-22.9167,-68.2167,http://data.nytimes.com/,"('label', 'lat', 'lon', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,5.4,http://data.nytimes.com/,"('label',)",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,5.4,http://data.nytimes.com/,"('ele', 'label')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,5.4,http://data.nytimes.com/,"('label', 'lat')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,-78.9833,http://data.nytimes.com/,"('label', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,5.4,http://data.nytimes.com/,"('label', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,5.4,http://data.nytimes.com/,"('ele', 'label', 'lat')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,-78.9833,http://data.nytimes.com/,"('ele', 'label', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,5.4,http://data.nytimes.com/,"('ele', 'label', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,-78.9833,http://data.nytimes.com/,"('label', 'lat', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,5.4,http://data.nytimes.com/,"('label', 'lat', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,-78.9833,http://data.nytimes.com/,"('label', 'lon', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,-78.9833,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,5.4,http://data.nytimes.com/,"('ele', 'label', 'lat', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),43.3,-78.9833,http://data.nytimes.com/,"('ele', 'label', 'lon', 'ontology')",0@3150
,marseille,43.2975,5.3772,http://rdf.freebase.com/,,Cuenca (Ecuador),-2.88333,-78.9833,http://data.nytimes.com/,"('label', 'lat', 'lon', 'ontology')",0@3150
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,36.8167,http://sws.geonames.org/,"('label',)",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,36.8167,http://sws.geonames.org/,"('ele', 'label')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,36.8167,http://sws.geonames.org/,"('label', 'lat')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,-3.07083,http://sws.geonames.org/,"('label', 'lon')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,36.8167,http://rdf.freebase.com/,"('label', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,36.8167,http://sws.geonames.org/,"('ele', 'label', 'lat')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,-3.07083,http://sws.geonames.org/,"('ele', 'label', 'lon')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,36.8167,http://rdf.freebase.com/,"('ele', 'label', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,-3.07083,http://sws.geonames.org/,"('label', 'lat', 'lon')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,36.8167,http://rdf.freebase.com/,"('label', 'lat', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,-3.07083,http://rdf.freebase.com/,"('label', 'lon', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,-3.07083,http://sws.geonames.org/,"('ele', 'label', 'lat', 'lon')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,36.8167,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,-1.28333,-3.07083,http://rdf.freebase.com/,"('ele', 'label', 'lon', 'ontology')",0@187
,nairobi,-1.28333,36.8167,http://rdf.freebase.com/,,carnac,47.5728,-3.07083,http://rdf.freebase.com/,"('label', 'lat', 'lon', 'ontology')",0@187
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-99.1386,http://data.nytimes.com/,"('label',)",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-99.1386,http://data.nytimes.com/,"('ele', 'label')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-99.1386,http://data.nytimes.com/,"('label', 'lat')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-2.592,http://data.nytimes.com/,"('label', 'lon')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-99.1386,http://dbpedia.org/,"('label', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-99.1386,http://data.nytimes.com/,"('ele', 'label', 'lat')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-2.592,http://data.nytimes.com/,"('ele', 'label', 'lon')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-99.1386,http://dbpedia.org/,"('ele', 'label', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-2.592,http://data.nytimes.com/,"('label', 'lat', 'lon')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-99.1386,http://dbpedia.org/,"('label', 'lat', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-2.592,http://dbpedia.org/,"('label', 'lon', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-2.592,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-99.1386,http://dbpedia.org/,"('ele', 'label', 'lat', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,19.4342,-2.592,http://dbpedia.org/,"('ele', 'label', 'lon', 'ontology')",1@3531
,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,Bristol,51.4587,-2.592,http://dbpedia.org/,"('label', 'lat', 'lon', 'ontology')",1@3531
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,4.83333,http://data.nytimes.com/,"('label',)",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,4.83333,http://data.nytimes.com/,"('ele', 'label')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,39.9199,4.83333,http://data.nytimes.com/,"('label', 'lat')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,32.8543,http://data.nytimes.com/,"('label', 'lon')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,4.83333,http://sws.geonames.org/,"('label', 'ontology')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,39.9199,4.83333,http://data.nytimes.com/,"('ele', 'label', 'lat')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,32.8543,http://data.nytimes.com/,"('ele', 'label', 'lon')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,4.83333,http://sws.geonames.org/,"('ele', 'label', 'ontology')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,39.9199,32.8543,http://data.nytimes.com/,"('label', 'lat', 'lon')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,39.9199,4.83333,http://sws.geonames.org/,"('label', 'lat', 'ontology')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,47.0333,32.8543,http://sws.geonames.org/,"('label', 'lon', 'ontology')",0@4190
,Beaune,47.025,4.83972,http://dbpedia.org/,,Ankara,39.9199,32.8543,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",0@4190
