ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"a robust , optimization-based approach for approximate answering of aggregate queries","jeffrey f. naughton , stratis viglas",international conference on management of data,2002,"('title', 'venue')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"a robust , optimization-based approach for approximate answering of aggregate queries","jeffrey f. naughton , stratis viglas",sigmod conference,2001,"('title', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,2002,"('authors', 'venue')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"surajit chaudhuri , gautam das , vivek narasayya",sigmod conference,2001,"('authors', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",international conference on management of data,2001,"('venue', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"a robust , optimization-based approach for approximate answering of aggregate queries","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,2002,"('title', 'authors', 'venue')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"a robust , optimization-based approach for approximate answering of aggregate queries","surajit chaudhuri , gautam das , vivek narasayya",sigmod conference,2001,"('title', 'authors', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"a robust , optimization-based approach for approximate answering of aggregate queries","jeffrey f. naughton , stratis viglas",international conference on management of data,2001,"('title', 'venue', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,2001,"('authors', 'venue', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,"('title',)",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"zhiyuan chen , johannes gehrke , flip korn",sigmod conference,2002,"('authors',)",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2001,"('year',)",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",sigmod conference,2002,"('title', 'authors')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"jeffrey f. naughton , stratis viglas",sigmod conference,2001,"('title', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"zhiyuan chen , johannes gehrke , flip korn",sigmod conference,2001,"('authors', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",international conference on management of data,2001,"('venue', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2002,"('title', 'authors', 'venue')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",sigmod conference,2001,"('title', 'authors', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"jeffrey f. naughton , stratis viglas",international conference on management of data,2001,"('title', 'venue', 'year')",0@727
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2001,"('authors', 'venue', 'year')",0@727
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,hasan m. jamil,the vldb journal -- the international journal on very large data bases,2000,"('authors',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1999,"('year',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,hasan m. jamil,the vldb journal -- the international journal on very large data bases,2000,"('title', 'authors')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1999,"('title', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,hasan m. jamil,sigmod conference,2000,"('authors', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,hasan m. jamil,the vldb journal -- the international journal on very large data bases,1999,"('authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,1999,"('venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,hasan m. jamil,sigmod conference,2000,"('title', 'authors', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,hasan m. jamil,the vldb journal -- the international journal on very large data bases,1999,"('title', 'authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,belief reasoning in mls deductive databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,1999,"('title', 'venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,hasan m. jamil,sigmod conference,1999,"('authors', 'venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1999,"('year',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"hanan samet , gísli r. hjaltason",the vldb journal -- the international journal on very large data bases,2000,"('title', 'authors')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"kristian torp , christian s. jensen , richard thomas snodgrass",acm trans . database syst .,2000,"('title', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1999,"('title', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"hanan samet , gísli r. hjaltason",the vldb journal -- the international journal on very large data bases,1999,"('authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",acm trans . database syst .,1999,"('venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"hanan samet , gísli r. hjaltason",acm trans . database syst .,2000,"('title', 'authors', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"hanan samet , gísli r. hjaltason",the vldb journal -- the international journal on very large data bases,1999,"('title', 'authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,distance browsing in spatial databases,"kristian torp , christian s. jensen , richard thomas snodgrass",acm trans . database syst .,1999,"('title', 'venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"hanan samet , gísli r. hjaltason",acm trans . database syst .,1999,"('authors', 'venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kien a. hua , jung-hwan oh",the vldb journal -- the international journal on very large data bases,2000,"('authors',)",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kien a. hua , jung-hwan oh",the vldb journal -- the international journal on very large data bases,2000,"('title', 'authors')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kien a. hua , jung-hwan oh",sigmod conference,2000,"('authors', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kien a. hua , jung-hwan oh",the vldb journal -- the international journal on very large data bases,2000,"('authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kien a. hua , jung-hwan oh",sigmod conference,2000,"('title', 'authors', 'venue')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kien a. hua , jung-hwan oh",the vldb journal -- the international journal on very large data bases,2000,"('title', 'authors', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'venue', 'year')",1@1220
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kien a. hua , jung-hwan oh",sigmod conference,2000,"('authors', 'venue', 'year')",1@1220
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('title',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,1995,"('year',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",vldb j.,2000,"('title', 'authors')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"christian s. jensen , kristian torp , richard t. snodgrass",acm transactions on database systems ( tods ),2000,"('title', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,1995,"('title', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",vldb j.,1995,"('authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",acm transactions on database systems ( tods ),1995,"('venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",acm transactions on database systems ( tods ),2000,"('title', 'authors', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",vldb j.,1995,"('title', 'authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,space optimization in deductive databases,"christian s. jensen , kristian torp , richard t. snodgrass",acm transactions on database systems ( tods ),1995,"('title', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",acm transactions on database systems ( tods ),1995,"('authors', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('title',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"junghwan oh , kien a. hua",vldb j.,2000,"('authors',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",vldb j.,2000,"('title', 'authors')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('title', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('authors', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"junghwan oh , kien a. hua",vldb j.,2000,"('authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('title', 'authors', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",vldb j.,2000,"('title', 'authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('authors', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('title',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",vldb j.,2000,"('authors',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,1994,"('year',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",vldb j.,2000,"('title', 'authors')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,1994,"('title', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",international conference on management of data,2000,"('authors', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",vldb j.,1994,"('authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,1994,"('venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",international conference on management of data,2000,"('title', 'authors', 'venue')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",vldb j.,1994,"('title', 'authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,fast subsequence matching in time-series databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,1994,"('title', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",international conference on management of data,1994,"('authors', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2001,"('year',)",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2001,"('title', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , david b. lomet",vldb j.,2001,"('authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",very large data bases,2001,"('venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb j.,2001,"('title', 'authors', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , kristian torp , richard t. snodgrass",very large data bases,2001,"('title', 'venue', 'year')",0@198
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , david b. lomet",very large data bases,2001,"('authors', 'venue', 'year')",0@198
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('title',)",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",international conference on management of data,2003,"('authors',)",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2002,"('year',)",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",international conference on management of data,2003,"('title', 'authors')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('title', 'venue')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2002,"('title', 'year')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2003,"('authors', 'venue')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",international conference on management of data,2002,"('authors', 'year')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2002,"('venue', 'year')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2003,"('title', 'authors', 'venue')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",international conference on management of data,2002,"('title', 'authors', 'year')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2002,"('title', 'venue', 'year')",1@2015
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,"('authors', 'venue', 'year')",1@2015
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,middle-tier database caching for e-business,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,"('title',)",0@1613
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,transparent mid-tier database caching in sql server,"qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",sigmod conference,2003,"('authors',)",0@1613
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2002,"('year',)",0@1613
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,middle-tier database caching for e-business,"qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",sigmod conference,2003,"('title', 'authors')",0@1613
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,middle-tier database caching for e-business,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('title', 'venue')",0@1613
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,middle-tier database caching for e-business,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2002,"('title', 'year')",0@1613
