ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,jeff sidell,sigmod record,1996,"('title',)",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",sigmod record,1996,"('title', 'authors')",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,jeff sidell,the vldb journal -- the international journal on very large data bases,1996,"('title', 'venue')",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,jeff sidell,sigmod record,1996,"('title', 'year')",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996,"('title', 'authors', 'venue')",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",sigmod record,1996,"('title', 'authors', 'year')",0@2296
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,mariposa : a wide-area distributed database system,jeff sidell,the vldb journal -- the international journal on very large data bases,1996,"('title', 'venue', 'year')",0@2296
mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",international conference on management of data,1996,"('title', 'authors', 'year')",1@77
mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996,mariposa : a wide-area distributed database system,"harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch",very large data bases,1996,"('title', 'year')",1@1340
mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",very large data bases,1996,"('title', 'authors', 'year')",1@1340
mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996,mariposa : a wide-area distributed database system,"harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch",vldb j.,1996,"('title', 'venue', 'year')",1@1340
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1996,"('title', 'authors', 'venue')",0@3
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,vldb,1997,"('title', 'authors', 'year')",0@3
converting relational to object-oriented databases,joseph fong,sigmod record,1997,cost-based selection of path expression processing algorithms in object-oriented databases,joseph fong,acm sigmod record,1997,"('authors', 'venue', 'year')",0@3
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,elisa bertino,vldb j.,1997,"('title', 'year')",0@644
converting relational to object-oriented databases,joseph fong,sigmod record,1997,index configuration in object-oriented databases,joseph fong,vldb j.,1997,"('authors', 'year')",0@644
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,vldb j.,1997,"('title', 'authors', 'year')",0@644
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,elisa bertino,acm sigmod record,1997,"('title', 'venue', 'year')",0@644
converting relational to object-oriented databases,joseph fong,sigmod record,1997,index configuration in object-oriented databases,joseph fong,acm sigmod record,1997,"('authors', 'venue', 'year')",0@644
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,edward sciore,vldb j.,1997,"('title', 'year')",0@2046
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,vldb j.,1997,"('title', 'authors', 'year')",0@2046
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,edward sciore,acm sigmod record,1997,"('title', 'venue', 'year')",0@2046
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,vldb,1997,"('title', 'authors', 'year')",0@1815
converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,sigmod conference,1997,"('title', 'authors', 'year')",0@1790
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,very large data bases,1997,"('title', 'authors', 'year')",1@2259
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,join index hierarchies for supporting efficient navigations in object-oriented databases,joseph fong,sigmod record,1997,"('authors', 'venue', 'year')",1@2259
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,the vldb journal -- the international journal on very large data bases,1996,"('title', 'authors')",1@1205
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,index nesting - an efficient approach to indexing in object-oriented databases,joseph fong,the vldb journal -- the international journal on very large data bases,1997,"('authors', 'year')",1@1205
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,sigmod record,1996,"('title', 'authors', 'venue')",1@1205
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,the vldb journal -- the international journal on very large data bases,1997,"('title', 'authors', 'year')",1@1205
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,index nesting - an efficient approach to indexing in object-oriented databases,joseph fong,sigmod record,1997,"('authors', 'venue', 'year')",1@1205
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,very large data bases,1997,"('title', 'authors', 'year')",1@2243
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,"narain h. gehani , h. v. jagadish , william d. roome",sigmod record,1997,"('title', 'venue', 'year')",1@2243
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,international conference on management of data,1997,"('title', 'authors', 'year')",1@1787
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,leonidas fegaras,sigmod record,1997,"('title', 'venue', 'year')",1@1787
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,query unnesting in object-oriented databases,joseph fong,sigmod record,1997,"('authors', 'venue', 'year')",1@1787
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,very large data bases,1997,"('title', 'authors', 'year')",1@848
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1996,"('title', 'authors')",1@1900
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,daniel a. keim,acm sigmod record,1997,"('title', 'year')",1@1900
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,sigmod record,1996,"('title', 'authors', 'venue')",1@1900
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('title', 'authors', 'year')",1@1900
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,daniel a. keim,sigmod record,1997,"('title', 'venue', 'year')",1@1900
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,extraction of object-oriented structures from existing relational databases,joseph fong,acm sigmod record,1997,"('authors',)",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('title', 'authors')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,extraction of object-oriented structures from existing relational databases,joseph fong,sigmod record,1997,"('authors', 'venue')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,extraction of object-oriented structures from existing relational databases,joseph fong,acm sigmod record,1997,"('authors', 'year')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,sigmod record,1997,"('title', 'authors', 'venue')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('title', 'authors', 'year')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,extraction of object-oriented structures from existing relational databases,joseph fong,sigmod record,1997,"('authors', 'venue', 'year')",1@1912
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,very large data bases,1997,"('title', 'authors', 'year')",1@2239
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,an effective deductive object-oriented database through language integration,joseph fong,sigmod record,1997,"('authors', 'venue', 'year')",1@2239
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,the vldb journal -- the international journal on very large data bases,1997,"('title', 'authors', 'year')",1@582
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,edward sciore,sigmod record,1997,"('title', 'venue', 'year')",1@582
converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,converting relational to object-oriented databases,joseph fong,the vldb journal -- the international journal on very large data bases,1997,"('title', 'authors', 'year')",1@577
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'year')",0@1086
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('title', 'authors', 'year')",0@1086
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'venue', 'year')",0@1086
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",acm trans . database syst .,2003,"('authors', 'year')",0@2371
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",acm trans . database syst .,2003,"('title', 'authors', 'year')",0@2371
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'venue', 'year')",0@2371
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'year')",0@471
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('title', 'authors', 'year')",0@471
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'venue', 'year')",0@471
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial : databases and the web,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'year')",0@1397
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('title', 'authors', 'year')",0@1397
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial : databases and the web,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'venue', 'year')",0@1397
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editor 's introduction,"vijay atluri , anupam joshi , yelena yesha",sigmod record,2003,"('authors', 'year')",0@775
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",sigmod record,2003,"('title', 'authors', 'year')",0@775
guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,guest editor 's introduction,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'venue', 'year')",0@775
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'year')",1@1216
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('title', 'authors', 'year')",1@1216
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'venue', 'year')",1@1216
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",acm transactions on database systems ( tods ),2003,"('authors', 'year')",1@343
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",acm transactions on database systems ( tods ),2003,"('title', 'authors', 'year')",1@343
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'venue', 'year')",1@343
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('authors', 'year')",1@1272
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,"('title', 'authors', 'year')",1@1272
guest editorial,"vijay atluri , anupam joshi , yelena yesha",the vldb journal -- the international journal on very large data bases,2003,guest editorial,"vijay atluri , anupam joshi , yelena yesha",vldb j.,2003,"('authors', 'venue', 'year')",1@1272
guest editorial,alon y. halevy,vldb j.,2002,editorial,alon y. halevy,vldb j.,2002,"('authors',)",0@1086
guest editorial,alon y. halevy,vldb j.,2002,guest editorial,alon y. halevy,vldb j.,2002,"('title', 'authors')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('authors', 'venue')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,editorial,alon y. halevy,vldb j.,2002,"('authors', 'year')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('title', 'authors', 'venue')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,guest editorial,alon y. halevy,vldb j.,2002,"('title', 'authors', 'year')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('authors', 'venue', 'year')",0@1086
guest editorial,alon y. halevy,vldb j.,2002,e-services - guest editorial,alon y. halevy,vldb j.,2002,"('authors', 'year')",0@1701
guest editorial,alon y. halevy,vldb j.,2002,guest editorial,alon y. halevy,vldb j.,2002,"('title', 'authors', 'year')",0@1701
guest editorial,alon y. halevy,vldb j.,2002,e-services - guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('authors', 'venue', 'year')",0@1701
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('authors', 'year')",1@2184
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('title', 'authors', 'year')",1@2184
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,vldb j.,2002,"('authors', 'venue', 'year')",1@2184
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,matthias jarke,the vldb journal -- the international journal on very large data bases,2002,"('year',)",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,matthias jarke,the vldb journal -- the international journal on very large data bases,2002,"('title', 'year')",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('authors', 'year')",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,matthias jarke,vldb j.,2002,"('venue', 'year')",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,"('title', 'authors', 'year')",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,matthias jarke,vldb j.,2002,"('title', 'venue', 'year')",1@1178
guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002,guest editorial,alon y. halevy,vldb j.,2002,"('authors', 'venue', 'year')",1@1178
rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",sigmod conference,2002,"('title', 'authors', 'year')",0@1892
rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,rate-based query optimization for streaming information sources,"jason mchugh , jennifer widom",international conference on management of data,2002,"('title', 'venue', 'year')",0@1664
rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,query optimization for xml,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,"('authors', 'venue', 'year')",0@1664
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",international conference on management of data,2002,"('title', 'authors', 'year')",1@306
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2002,"('title', 'year')",1@304
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,query optimization in compressed database systems,"jeffrey f. naughton , stratis viglas",international conference on management of data,2002,"('authors', 'year')",1@304
rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",international conference on management of data,2002,"('title', 'authors', 'year')",1@304
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'authors', 'year')",0@2381
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"hanan samet , gísli r. hjaltason",acm trans . database syst .,2000,"('title', 'year')",0@1717
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",acm trans . database syst .,2000,"('title', 'authors', 'year')",0@1717
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"hanan samet , gísli r. hjaltason",the vldb journal -- the international journal on very large data bases,2000,"('title', 'venue', 'year')",0@1717
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'authors')",0@595
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title', 'authors', 'venue')",0@595
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",sigmod conference,2000,"('title', 'authors', 'year')",0@595
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",acm transactions on database systems ( tods ),2000,"('title', 'year')",1@1609
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",acm transactions on database systems ( tods ),2000,"('title', 'authors', 'year')",1@1609
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",vldb j.,2000,"('title', 'venue', 'year')",1@1609
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'authors')",1@445
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('title', 'authors', 'venue')",1@445
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'authors', 'year')",1@445
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",international conference on management of data,2000,"('title', 'authors', 'year')",1@1643
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",very large data bases,2000,"('year',)",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , david b. lomet",very large data bases,2000,"('title', 'year')",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , kristian torp , richard t. snodgrass",very large data bases,2000,"('authors', 'year')",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb j.,2000,"('venue', 'year')",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",very large data bases,2000,"('title', 'authors', 'year')",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,effective timestamping in databases,"christian s. jensen , david b. lomet",vldb j.,2000,"('title', 'venue', 'year')",1@1407
effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,transaction timestamping in ( temporal ) databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"('authors', 'venue', 'year')",1@1407
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('title', 'authors', 'year')",0@786
transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('title', 'authors', 'year')",1@723
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",sigmod record,1995,"('authors',)",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",sigmod record,1995,"('title', 'authors')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,özgür ulusoy,very large data bases,1995,"('title', 'venue')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('authors', 'venue')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",sigmod record,1995,"('authors', 'year')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('title', 'authors', 'venue')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",sigmod record,1995,"('title', 'authors', 'year')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,özgür ulusoy,very large data bases,1995,"('title', 'venue', 'year')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('authors', 'venue', 'year')",0@1119
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb j.,1995,"('title', 'authors', 'year')",0@2151
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,secure bufering in firm real-time database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('authors', 'venue', 'year')",0@2151
promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb j.,1995,"('title', 'authors', 'year')",0@12
