ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,originalRightId
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 production premium upsell,adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro cs3,,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro cs3,adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro cs3,,799.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe contribute cs3 [ mac ],,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe contribute cs3 [ mac ],adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe contribute cs3 [ mac ],,149.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 upgrade from pagemaker [ mac ],,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium,,199.0,"('price',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 upgrade from pagemaker [ mac ],,199.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 design standard [ mac ],,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 design standard [ mac ],adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 design standard [ mac ],,1199.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 web premium upgrade [ mac ],,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 web premium upgrade [ mac ],,499.0,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,total training for adobe creative suite 3 : design premium bundle,,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,total training for adobe creative suite 3 : design premium bundle,total training,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,total training for adobe creative suite 3 : design premium bundle,,299.99,"('title', 'price')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro 2.0,,1865.99,"('title',)",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro 2.0,adobe,1865.99,"('title', 'manufacturer')",1@521
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe premiere pro 2.0,,849.0,"('title', 'price')",1@521
adobe cs3 design premium,,1865.99,adobe cs3 design standard academic,adobe,1799.0,"('title',)",0@597
adobe cs3 design premium,,1865.99,adobe cs3 design standard academic,,1799.0,"('title', 'manufacturer')",0@597
adobe cs3 design premium,,1865.99,adobe cs3 design standard academic,adobe,385.99,"('title', 'price')",0@597
adobe cs3 design premium,,1865.99,adobe indesign cs3 for mac upgrade,adobe,1799.0,"('title',)",0@597
adobe cs3 design premium,,1865.99,adobe indesign cs3 for mac upgrade,,1799.0,"('title', 'manufacturer')",0@597
adobe cs3 design premium,,1865.99,adobe indesign cs3 for mac upgrade,adobe,205.99,"('title', 'price')",0@597
adobe cs3 design premium,,1865.99,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,1799.0,"('title',)",0@597
adobe cs3 design premium,,1865.99,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1799.0,"('title', 'manufacturer')",0@597
adobe cs3 design premium,,1865.99,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,1482.0,"('title', 'price')",0@597
adobe cs3 design premium,,1865.99,adobe cs3 production premium upgrade,adobe,1799.0,"('title',)",0@597
adobe cs3 design premium,,1865.99,adobe cs3 production premium upgrade,,1799.0,"('title', 'manufacturer')",0@597
adobe cs3 design premium,,1865.99,adobe cs3 production premium upgrade,adobe,822.99,"('title', 'price')",0@597
adobe cs3 design premium,,1865.99,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,1799.0,"('title',)",0@597
adobe cs3 design premium,,1865.99,adobe creative suite 3 design standard complete package 1 user academic windows,,1799.0,"('title', 'manufacturer')",0@597
adobe cs3 design premium,,1865.99,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,369.0,"('title', 'price')",0@597
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design premium [ mac ],,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design premium [ mac ],adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design premium [ mac ],,1799.0,"('title', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,,399.0,"('title', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],,399.0,"('title', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard [ mac ],,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard [ mac ],adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard [ mac ],,1199.0,"('title', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upsell [ mac ],,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,899.0,"('price',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upsell [ mac ],adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upsell [ mac ],,899.0,"('title', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,adobe,899.0,"('manufacturer', 'price')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe soundbooth cs3 [ mac ],,205.99,"('title',)",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe soundbooth cs3 [ mac ],adobe,205.99,"('title', 'manufacturer')",1@151
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe soundbooth cs3 [ mac ],,199.0,"('title', 'price')",1@151
adobe indesign cs3 for mac upgrade,,205.99,adobe acrobat v8 .0 professional for mac upgrade,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe acrobat v8 .0 professional for mac upgrade,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe acrobat v8 .0 professional for mac upgrade,adobe,145.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design premium upgrade,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design premium upgrade,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design premium upgrade,adobe,619.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard academic,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard academic,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard academic,adobe,385.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard upgrade,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard upgrade,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard upgrade,adobe,413.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe contribute cs3 upgrade,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe contribute cs3 upgrade,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe contribute cs3 upgrade,adobe,82.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe premiere pro cs3 upgrade,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe premiere pro cs3 upgrade,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe premiere pro cs3 upgrade,adobe,308.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe cs3 design standard,adobe,1243.99,"('title', 'price')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe dreamweaver cs3 upgrade windows,adobe,199.0,"('title',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe indesign cs3 upgrade [ mac ],,199.0,"('manufacturer',)",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe dreamweaver cs3 upgrade windows,,199.0,"('title', 'manufacturer')",0@593
adobe indesign cs3 for mac upgrade,,205.99,adobe dreamweaver cs3 upgrade windows,adobe,236.74,"('title', 'price')",0@593
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],,85.95,"('title',)",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,85.95,"('title', 'manufacturer')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],,149.99,"('title', 'price')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 premiere elements 3.0 bundle,,85.95,"('title',)",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,85.95,"('title', 'manufacturer')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 5.0 premiere elements 3.0 bundle,,149.99,"('title', 'price')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 [ mac ],,85.95,"('title',)",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 [ mac ],adobe,85.95,"('title', 'manufacturer')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 [ mac ],,649.0,"('title', 'price')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3.0,,85.95,"('title',)",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3.0,adobe,85.95,"('title', 'manufacturer')",1@750
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3.0,,161.73,"('title', 'price')",1@750
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe flash cs3 professional ( mac ),adobe,89.99,"('title',)",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe flash cs3 professional ( mac ),,89.99,"('title', 'manufacturer')",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe flash cs3 professional ( mac ),adobe,699.0,"('title', 'price')",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) album 1.0,adobe,89.99,"('title',)",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) album 1.0,,89.99,"('title', 'manufacturer')",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) album 1.0,adobe,49.88,"('title', 'price')",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) cs windows full version,adobe,89.99,"('title',)",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) cs windows full version,,89.99,"('title', 'manufacturer')",0@536
adobe photoshop elements 4.0 photo-editing software for mac,,85.95,adobe ( r ) photoshop ( r ) cs windows full version,adobe,590.92,"('title', 'price')",0@536
mcafee internet security suite 2007 3 users,mcafee,89.99,panda internet security 2007 3-user,,89.99,"('title',)",1@2865
mcafee internet security suite 2007 3 users,mcafee,89.99,mcafee internet security suite 2007 3-user ( pc ),,69.95,"('price',)",1@2865
mcafee internet security suite 2007 3 users,mcafee,89.99,panda internet security 2007 3-user,panda software,89.99,"('title', 'manufacturer')",1@2865
mcafee internet security suite 2007 3 users,mcafee,89.99,panda internet security 2007 3-user,,69.95,"('title', 'price')",1@2865
mcafee internet security suite 2007 3 users,mcafee,89.99,mcafee internet security suite 2007 3-user ( pc ),panda software,69.95,"('manufacturer', 'price')",1@2865
mcafee internet security suite 2007 3-user ( pc ),,89.99,internet security suite 2007 home protection pack xl box,mcafee,89.99,"('title',)",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,internet security suite 2007 home protection pack xl box,,89.99,"('title', 'manufacturer')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,internet security suite 2007 home protection pack xl box,mcafee,61.06,"('title', 'price')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,mcafee,89.99,"('title',)",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,89.99,"('title', 'manufacturer')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,mcafee,29.02,"('title', 'price')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pc-cillin ( tm ) internet security 2007,mcafee,89.99,"('title',)",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,mcafee internet security suite 2007 3 users,mcafee,49.99,"('price',)",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pc-cillin ( tm ) internet security 2007,,89.99,"('title', 'manufacturer')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,pc-cillin ( tm ) internet security 2007,mcafee,49.99,"('title', 'price')",0@346
mcafee internet security suite 2007 3-user ( pc ),,89.99,mcafee internet security suite 2007 3 users,,49.99,"('manufacturer', 'price')",0@346
instant immersion 33 languages,topics entertainment,49.99,instant immersion german audio,,47.36,"('title',)",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion german audio,topics entertainment,47.36,"('title', 'manufacturer')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion german audio,,,"('title', 'price')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion spanish ( audio book ),,47.36,"('title',)",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion spanish ( audio book ),topics entertainment,47.36,"('title', 'manufacturer')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion spanish ( audio book ),,,"('title', 'price')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion italian deluxe 2.0,,47.36,"('title',)",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion italian deluxe 2.0,topics entertainment,47.36,"('title', 'manufacturer')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion italian deluxe 2.0,,49.99,"('title', 'price')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion japanese 2.0,,47.36,"('title',)",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion japanese 2.0,topics entertainment,47.36,"('title', 'manufacturer')",1@3022
instant immersion 33 languages,topics entertainment,49.99,instant immersion japanese 2.0,,19.99,"('title', 'price')",1@3022
instant immersion 33 languages,,47.36,instant immersion translator deluxe 2.0,topics entertainment,49.99,"('title',)",0@276
instant immersion 33 languages,,47.36,instant immersion translator deluxe 2.0,,49.99,"('title', 'manufacturer')",0@276
instant immersion 33 languages,,47.36,instant immersion translator deluxe 2.0,topics entertainment,22.9,"('title', 'price')",0@276
instant immersion 33 languages,,47.36,instant immersion italian 2.0,topics entertainment,49.99,"('title',)",0@276
instant immersion 33 languages,,47.36,instant immersion italian 2.0,topics entertainment,49.99,"('title', 'manufacturer')",0@276
instant immersion 33 languages,,47.36,instant immersion italian 2.0,topics entertainment,20.99,"('title', 'price')",0@276
instant immersion 33 languages,,47.36,instant landscape design 3.0,topics entertainment,49.99,"('title',)",0@276
instant immersion 33 languages,,47.36,instant landscape design 3.0,,49.99,"('title', 'manufacturer')",0@276
instant immersion 33 languages,,47.36,instant landscape design 3.0,topics entertainment,17.9,"('title', 'price')",0@276
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german audio,,17.55,"('title',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german audio,topics entertainment,17.55,"('title', 'manufacturer')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german audio,,,"('title', 'price')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion french deluxe 2.0,,17.55,"('title',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion spanish audio deluxe,,49.99,"('price',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion french deluxe 2.0,topics entertainment,17.55,"('title', 'manufacturer')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion french deluxe 2.0,,49.99,"('title', 'price')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion spanish audio deluxe,topics entertainment,49.99,"('manufacturer', 'price')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german deluxe 2.0,,17.55,"('title',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german deluxe 2.0,topics entertainment,17.55,"('title', 'manufacturer')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion german deluxe 2.0,,39.99,"('title', 'price')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion language lab deluxe edition,,17.55,"('title',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion language lab deluxe edition,topics entertainment,17.55,"('title', 'manufacturer')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion language lab deluxe edition,,,"('title', 'price')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian 2.0,,17.55,"('title',)",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian 2.0,topics entertainment,17.55,"('title', 'manufacturer')",1@832
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian 2.0,,29.99,"('title', 'price')",1@832
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment instant immersion japanese crash course,topics entertainment,39.95,"('title',)",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment instant immersion japanese crash course,,39.95,"('title', 'manufacturer')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment instant immersion japanese crash course,topics entertainment,6.56,"('title', 'price')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,instant immersion language lab deluxe edition,topics entertainment,39.95,"('title',)",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,instant immersion language lab deluxe edition,,39.95,"('title', 'manufacturer')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,instant immersion language lab deluxe edition,topics entertainment,14.9,"('title', 'price')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,spanish before you know it deluxe,topics entertainment,39.95,"('title',)",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,spanish before you know it deluxe,,39.95,"('title', 'manufacturer')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,spanish before you know it deluxe,topics entertainment,10.95,"('title', 'price')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,39.95,"('title',)",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,instant immersion spanish audio deluxe,topics entertainment,39.95,"('manufacturer',)",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,39.95,"('title', 'manufacturer')",0@991
topics entertainment instant immersion spanish audio deluxe,,17.55,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61,"('title', 'price')",0@991
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,microsoft visual studio professional 2005 upgrade,,699.99,"('title',)",1@327
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,microsoft visual studio professional 2005 upgrade,microsoft software,699.99,"('title', 'manufacturer')",1@327
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,microsoft visual studio professional 2005 upgrade,,549.0,"('title', 'price')",1@327
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,adobe after effects professional 6.5 upgrade from standard to professional,,699.99,"('title',)",1@327
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,699.99,"('title', 'manufacturer')",1@327
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,adobe after effects professional 6.5 upgrade from standard to professional,,499.99,"('title', 'price')",1@327
apple final cut studio 2 upgrade from final cut pro,,699.99,apple software m9372z/a final cut express 2.0 upgrade,apple,699.0,"('title',)",0@638
apple final cut studio 2 upgrade from final cut pro,,699.99,apple software m9372z/a final cut express 2.0 upgrade,apple software,699.0,"('title', 'manufacturer')",0@638
apple final cut studio 2 upgrade from final cut pro,,699.99,apple software m9372z/a final cut express 2.0 upgrade,apple,79.99,"('title', 'price')",0@638
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,passwords plus v. 1.0 complete package,hewlett-packard - ( consumables ),630.36,"('title',)",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,passwords plus v. 1.0 complete package,,630.36,"('title', 'manufacturer')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,passwords plus v. 1.0 complete package,hewlett-packard - ( consumables ),28.5,"('title', 'price')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,98741h mobile phonetools v. 4.0 complete package 1 user cd win,hewlett-packard - ( consumables ),630.36,"('title',)",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,98741h mobile phonetools v. 4.0 complete package 1 user cd win,,630.36,"('title', 'manufacturer')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,98741h mobile phonetools v. 4.0 complete package 1 user cd win,hewlett-packard - ( consumables ),18.59,"('title', 'price')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,sony creative software vegas43 ; dvd v. 7.0 complete product,hewlett-packard - ( consumables ),630.36,"('title',)",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,sony creative software vegas43 ; dvd v. 7.0 complete product,,630.36,"('title', 'manufacturer')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,sony creative software vegas43 ; dvd v. 7.0 complete product,hewlett-packard - ( consumables ),420.55,"('title', 'price')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,microsoft windows services for netware v. 5.0 complete package,hewlett-packard - ( consumables ),630.36,"('title',)",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,microsoft windows services for netware v. 5.0 complete package,,630.36,"('title', 'manufacturer')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,microsoft windows services for netware v. 5.0 complete package,hewlett-packard - ( consumables ),138.17,"('title', 'price')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,hewlett-packard - ( consumables ),630.36,"('title',)",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,,630.36,"('title', 'manufacturer')",0@799
hewlett packard t1936aa ua0 hp digital sending software 4.0 complete product document management 1 device ( s ) complete product standard multilingual pc,hewlett-packard - ( consumables ),342.97,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,hewlett-packard - ( consumables ),87.79,"('title', 'price')",0@799
punch ! professional home design,punch ! software,89.99,punch 5 in 1 home design,punch software,62.99,"('title',)",1@1026
